mode,forgetfulness,tiredness,recovery,intensity,groupSize,propensity,repeats,top5SharePct,top10Stability1Pct,top10Stability10Pct,top10Stability20Pct,totalPower,oligarchyScore
"habit",0.144000,0,0.040000,0.060000,2,1,1,10.658057,100,40,20,50.897576,17.658057
"random",0.072000,0.132000,0.200000,0.060000,2,0,1,10.658297,80,50,20,51.733370,17.658297
"random",0.180000,0.088000,0.040000,0.060000,7,0,1,14.167713,80,20,10,70.083080,17.667713
"habit",0.180000,0.132000,0.040000,0.060000,9,0,1,14.168147,70,30,10,90.733800,17.668147
"habit",0.144000,0.176000,0.120000,0.060000,2,1,1,10.672658,90,30,20,50.889239,17.672658
"habit",0.072000,0.176000,0.160000,0.060000,2,0.800000,1,10.680929,90,40,20,51.717604,17.680929
"random",0.144000,0.176000,0,0.060000,14,0,1,10.684536,50,30,20,54.434454,17.684536
"habit",0.108000,0.088000,0.040000,0.060000,7,0.400000,1,14.189429,80,10,10,94.267434,17.689429
"habit",0.072000,0,0.120000,0.060000,2,1,1,10.690866,80,30,20,51.817497,17.690866
"habit",0.144000,0.176000,0.040000,0.060000,9,0,1,14.200755,70,20,10,99.845100,17.700755
"habit",0.108000,0.220000,0.160000,0.060000,2,0,1,10.702824,90,40,20,51.185697,17.702824
"random",0.180000,0.132000,0.080000,0.060000,2,0,1,10.718871,90,0,20,50.787364,17.718871
"random",0.072000,0.088000,0.120000,0.060000,2,0,1,10.720473,80,30,20,51.774952,17.720473
"habit",0.108000,0,0,0.060000,2,0.600000,1,10.721440,90,30,20,51.181768,17.721440
"habit",0.072000,0.176000,0.120000,0.060000,2,0.600000,1,10.724197,90,40,20,51.793749,17.724197
"habit",0.072000,0.088000,0.040000,0.060000,2,1,1,10.726585,100,40,20,51.797517,17.726585
"habit",0.144000,0.132000,0,0.060000,9,0.800000,1,10.726856,70,70,20,51.634270,17.726856
"random",0.072000,0.176000,0.160000,0.060000,2,0,1,10.729857,80,50,20,51.781612,17.729857
"random",0.072000,0,0.080000,0.060000,2,0,1,10.730479,80,40,20,51.833132,17.730479
"random",0.072000,0.088000,0.040000,0.060000,2,0,1,10.737418,90,40,20,51.841219,17.737418
"random",0.072000,0.176000,0.200000,0.060000,2,0,1,10.740898,80,30,20,51.773753,17.740898
"random",0.108000,0.176000,0.160000,0.060000,2,0,1,10.761306,90,20,20,51.227597,17.761306
"random",0.072000,0.088000,0,0.060000,12,0,1,10.767189,70,60,20,56.274695,17.767189
"habit",0.144000,0.176000,0.160000,0.060000,7,0.400000,1,14.299279,50,10,10,78.320323,17.799279
"habit",0.072000,0.044000,0.200000,0.060000,2,0.400000,1,10.802726,90,40,20,51.813910,17.802726
"random",0.072000,0,0.040000,0.060000,2,0,1,10.831237,90,50,20,51.804636,17.831237
"random",0.036000,0.176000,0.040000,0.060000,2,0,1,10.831899,80,20,20,53.639785,17.831899
"habit",0.072000,0.132000,0.120000,0.060000,2,0.400000,1,10.838239,90,20,20,51.736582,17.838239
"random",0.144000,0.220000,0.080000,0.060000,9,0,1,14.358990,70,40,10,110.031799,17.858990
"habit",0.072000,0.176000,0,0.060000,9,0.600000,1,10.864207,80,50,20,53.494655,17.864207
"habit",0.036000,0.044000,0.040000,0.060000,2,0.600000,1,10.875757,90,50,20,53.504086,17.875757
"random",0.144000,0.132000,0.080000,0.060000,7,0,1,14.451656,60,20,10,76.986780,17.951656
"habit",0.180000,0.220000,0.120000,0.060000,7,0.600000,1,14.456359,80,10,10,70.887269,17.956359
"habit",0.072000,0,0.200000,0.060000,2,0.200000,1,10.972528,100,40,20,51.814973,17.972528
"random",0.036000,0,0.200000,0.060000,2,0,1,10.976680,90,60,20,53.626918,17.976680
"habit",0.144000,0.044000,0.160000,0.060000,9,0,1,14.568587,50,30,10,115.728636,18.068587
"habit",0.144000,0.220000,0.120000,0.060000,7,0.400000,1,14.571624,60,50,10,75.516655,18.071624
"random",0.036000,0,0.160000,0.060000,2,0,1,11.089261,90,60,20,53.679548,18.089261
"habit",0.144000,0.176000,0.080000,0.060000,9,0.200000,1,14.643220,60,30,10,115.570165,18.143220
"random",0.144000,0.132000,0.200000,0.060000,7,0,1,14.654635,40,20,10,78.903146,18.154635
"random",0.180000,0,0.120000,0.060000,9,0,1,14.658223,50,20,10,92.857688,18.158223
"random",0.144000,0.220000,0.160000,0.060000,9,0,1,18.204529,80,30,0,125.411438,18.204529
"habit",0.180000,0.176000,0.040000,0.060000,9,0.200000,1,14.741094,70,30,10,86.516799,18.241094
"habit",0.180000,0.220000,0.040000,0.060000,12,0.600000,1,11.292280,40,30,20,63.187464,18.292280
"habit",0.180000,0.220000,0.040000,0.060000,4,0,1,11.305834,70,40,20,54.287385,18.305834
"habit",0.108000,0.044000,0.040000,0.060000,7,0.200000,1,14.806581,70,30,10,95.311835,18.306581
"random",0.144000,0,0,0.060000,7,0,1,14.810732,60,30,10,76.693228,18.310732
"habit",0.144000,0.220000,0,0.060000,14,0.400000,1,11.328442,80,70,20,54.756851,18.328442
"random",0.180000,0.132000,0.120000,0.060000,7,0,1,14.842140,70,20,10,71.287893,18.342140
"random",0.144000,0.220000,0.040000,0.060000,4,0,1,11.389574,80,40,20,55.439176,18.389574
"habit",0.144000,0.044000,0,0.060000,14,0.800000,1,11.391052,90,50,20,54.428030,18.391052
"random",0.144000,0.088000,0.040000,0.060000,4,0,1,11.495175,80,20,20,55.498713,18.495175
"habit",0.144000,0.220000,0.040000,0.060000,12,0.400000,1,11.501480,60,20,20,66.435868,18.501480
"habit",0.144000,0.088000,0.120000,0.060000,4,0.800000,1,11.502674,70,30,20,55.985149,18.502674
"random",0.180000,0.088000,0.040000,0.060000,4,0,1,11.533673,70,50,20,54.574414,18.533673
"habit",0.180000,0,0.160000,0.060000,4,0.800000,1,11.568377,60,40,20,54.584190,18.568377
"habit",0.144000,0,0.040000,0.060000,4,0,1,11.593600,60,50,20,55.968690,18.593600
"habit",0.144000,0.044000,0.040000,0.060000,4,0.200000,1,11.616779,70,20,20,55.907568,18.616779
"habit",0.144000,0.176000,0.040000,0.060000,12,0.200000,1,11.631507,30,40,20,73.356682,18.631507
"habit",0.108000,0.220000,0.040000,0.060000,4,0.800000,1,11.634166,60,40,20,57.310772,18.634166
"random",0.108000,0.044000,0.120000,0.060000,7,0,1,15.136414,70,20,10,89.990176,18.636414
"random",0.180000,0.088000,0.200000,0.060000,7,0,1,15.140031,90,40,10,71.494881,18.640031
"random",0.180000,0.220000,0.040000,0.060000,4,0,1,11.643583,60,10,20,54.354065,18.643583
"random",0.180000,0.176000,0.040000,0.060000,12,0,1,11.658811,30,30,20,66.984520,18.658811
"random",0.108000,0.220000,0.200000,0.060000,4,0,1,11.659700,80,20,20,57.901789,18.659700
"habit",0.072000,0.176000,0.040000,0.060000,7,0.600000,1,15.170075,90,50,10,135.625381,18.670075
"habit",0.144000,0,0,0.060000,4,1,1,11.675622,90,20,20,55.837268,18.675622
"habit",0.144000,0.044000,0.200000,0.060000,7,0,1,15.183438,60,40,10,78.488473,18.683438
"random",0.180000,0.220000,0.160000,0.060000,4,0,1,11.704150,60,30,20,54.801620,18.704150
"habit",0.144000,0.220000,0.080000,0.060000,4,0,1,11.705754,70,40,20,55.658659,18.705754
"habit",0.180000,0.132000,0.080000,0.060000,4,1,1,11.742784,80,10,20,54.467794,18.742784
"random",0.072000,0.220000,0.040000,0.060000,4,0,1,11.743890,80,40,20,62.101174,18.743890
"random",0.180000,0.220000,0.200000,0.060000,4,0,1,11.748219,70,20,20,54.611280,18.748219
"random",0.144000,0,0.120000,0.060000,4,0,1,11.750582,80,10,20,55.711809,18.750582
"random",0.108000,0.132000,0.080000,0.060000,7,0,1,15.261306,60,50,10,90.719849,18.761306
"random",0.108000,0.044000,0.040000,0.060000,4,0,1,11.765561,90,40,20,58.078818,18.765561
"random",0.180000,0.044000,0.120000,0.060000,4,0,1,11.767409,70,30,20,54.705123,18.767409
"habit",0.180000,0.132000,0.040000,0.060000,4,0.800000,1,11.774136,60,20,20,54.698545,18.774136
"random",0.180000,0.132000,0.120000,0.060000,4,0,1,11.785330,60,30,20,54.728903,18.785330
"habit",0.180000,0.088000,0.040000,0.060000,4,0.600000,1,11.798124,70,40,20,54.840417,18.798124
"habit",0.108000,0.088000,0.040000,0.060000,4,0.200000,1,11.800770,80,30,20,58.040578,18.800770
"habit",0.144000,0.176000,0.120000,0.060000,4,0,1,11.804787,60,20,20,56.032215,18.804787
"habit",0.108000,0.176000,0.080000,0.060000,4,0.800000,1,11.805371,60,40,20,57.766421,18.805371
"random",0.180000,0.176000,0.080000,0.060000,4,0,1,11.823983,60,40,20,54.757820,18.823983
"habit",0.180000,0.088000,0.200000,0.060000,4,0.200000,1,11.833932,60,20,20,54.526879,18.833932
"habit",0.036000,0.220000,0,0.060000,12,0.800000,1,11.838738,100,40,20,64.772136,18.838738
"habit",0.108000,0,0.120000,0.060000,4,0.200000,1,11.839002,70,30,20,57.673115,18.839002
"habit",0.180000,0.220000,0.120000,0.060000,4,0.400000,1,11.846844,70,20,20,54.536913,18.846844
"habit",0.036000,0.132000,0.040000,0.060000,14,0.800000,1,18.882007,70,10,0,3.7303333997319504e+57,18.882007
"habit",0.108000,0.132000,0.080000,0.060000,4,0.600000,1,11.888621,80,40,20,57.691085,18.888621
"random",0.108000,0.088000,0.200000,0.060000,7,0,1,15.394584,70,40,10,92.369615,18.894584
"random",0.108000,0.044000,0.080000,0.060000,4,0,1,11.899523,70,50,20,57.765084,18.899523
"habit",0.108000,0.176000,0.040000,0.060000,4,0.600000,1,11.923362,80,40,20,57.582818,18.923362
"random",0.144000,0.088000,0.200000,0.060000,4,0,1,11.924578,90,50,20,55.824531,18.924578
"habit",0.072000,0.132000,0.120000,0.060000,4,0.600000,1,11.924629,90,30,20,62.153258,18.924629
"random",0.144000,0.220000,0.200000,0.060000,4,0,1,11.933998,60,30,20,55.951135,18.933998
"random",0.144000,0.044000,0.200000,0.060000,4,0,1,11.983786,70,20,20,55.892985,18.983786
"random",0.108000,0,0.040000,0.060000,7,0,1,15.487057,80,30,10,93.075351,18.987057
"random",0.180000,0,0.120000,0.060000,4,0,1,12.015059,70,0,20,54.730140,19.015059
"habit",0.180000,0.088000,0.080000,0.060000,9,0,1,15.539637,70,30,10,95.994322,19.039637
"habit",0.144000,0.132000,0.120000,0.060000,4,1,1,12.041723,70,20,20,55.722429,19.041723
"random",0.144000,0.044000,0.080000,0.060000,4,0,1,12.053944,60,30,20,55.828652,19.053944
"habit",0.072000,0.220000,0.040000,0.060000,4,0.600000,1,12.063992,80,20,20,62.209460,19.063992
"random",0.180000,0.132000,0.080000,0.060000,4,0,1,12.073505,70,30,20,54.823028,19.073505
"random",0.144000,0,0.080000,0.060000,4,0,1,12.100278,100,40,20,55.867106,19.100278
"habit",0.108000,0,0.200000,0.060000,4,0.600000,1,12.109810,80,30,20,58.373497,19.109810
"habit",0.180000,0.088000,0.080000,0.060000,4,0.800000,1,12.123646,70,30,20,54.796117,19.123646
"random",0.144000,0.176000,0.120000,0.060000,4,0,1,12.138848,80,20,20,55.638075,19.138848
"random",0.108000,0.088000,0.200000,0.060000,4,0,1,12.140347,90,30,20,57.958587,19.140347
"habit",0,0.220000,0.040000,0.060000,14,1,1,12.169905,70,50,20,1.2805540802415315e+21,19.169905
"random",0.180000,0.176000,0.080000,0.060000,9,0,1,15.670887,60,30,10,95.582386,19.170887
"random",0.180000,0.088000,0.160000,0.060000,4,0,1,12.173485,70,20,20,54.700440,19.173485
"habit",0.180000,0.176000,0.040000,0.060000,14,0.600000,1,12.179722,50,50,20,69.403454,19.179722
"random",0.144000,0,0.160000,0.060000,4,0,1,12.183374,70,40,20,55.970520,19.183374
"habit",0.144000,0.176000,0.080000,0.060000,4,1,1,12.190300,80,30,20,55.766355,19.190300
"random",0.180000,0.220000,0.160000,0.060000,9,0,1,15.698416,50,30,10,96.111859,19.198416
"habit",0.072000,0.132000,0.200000,0.060000,7,0,1,15.704633,80,40,10,159.561522,19.204633
"habit",0.108000,0.176000,0.160000,0.060000,4,0,1,12.221224,80,20,20,58.094194,19.221224
"habit",0.144000,0.132000,0.080000,0.060000,4,0.800000,1,12.226993,80,20,20,55.729652,19.226993
"habit",0.072000,0.176000,0.160000,0.060000,7,0,1,15.731751,90,50,10,153.692088,19.231751
"random",0.144000,0.088000,0.160000,0.060000,4,0,1,12.235702,70,40,20,56.012323,19.235702
"habit",0.036000,0.132000,0.040000,0.060000,12,0.600000,1,19.240579,90,20,0,2.0077137068040823e+47,19.240579
"random",0.108000,0.220000,0.160000,0.060000,7,0,1,15.740755,60,50,10,95.313451,19.240755
"random",0.108000,0.220000,0.040000,0.060000,4,0,1,12.242191,80,30,20,57.446101,19.242191
"random",0.108000,0.176000,0.080000,0.060000,4,0,1,12.246356,80,40,20,58.126991,19.246356
"random",0.108000,0.220000,0.120000,0.060000,4,0,1,12.248058,70,30,20,57.818424,19.248058
"random",0.180000,0.044000,0.160000,0.060000,4,0,1,12.249371,80,30,20,54.716922,19.249371
"random",0.072000,0.176000,0.200000,0.060000,7,0,1,15.787850,60,40,10,156.932260,19.287850
"habit",0.108000,0.220000,0.160000,0.060000,7,0.400000,1,15.810140,80,20,10,91.595310,19.310140
"habit",0.180000,0.044000,0.120000,0.060000,4,0.800000,1,12.326380,70,20,20,54.827271,19.326380
"habit",0.180000,0,0.040000,0.060000,7,0.400000,1,15.841427,70,20,10,71.295052,19.341427
"random",0.108000,0.044000,0.200000,0.060000,4,0,1,12.364972,70,50,20,57.968154,19.364972
"random",0.180000,0.220000,0.120000,0.060000,12,0,1,15.865099,50,30,10,213.872187,19.365099
"random",0.144000,0.132000,0.200000,0.060000,4,0,1,12.389357,80,30,20,56.035441,19.389357
"habit",0.072000,0.044000,0.120000,0.060000,4,0.200000,1,12.398958,90,60,20,62.286589,19.398958
"random",0.144000,0.220000,0.080000,0.060000,4,0,1,12.429235,80,20,20,55.885699,19.429235
"habit",0.108000,0.044000,0.120000,0.060000,4,0.400000,1,12.432405,80,40,20,58.042205,19.432405
"random",0.144000,0.088000,0.080000,0.060000,9,0,1,15.945649,50,30,10,124.979684,19.445649
"habit",0.144000,0,0.200000,0.060000,7,1,1,15.946844,90,30,10,82.490784,19.446844
"habit",0.108000,0.176000,0.120000,0.060000,4,1,1,12.460979,60,40,20,57.948758,19.460979
"random",0.108000,0.044000,0.120000,0.060000,4,0,1,12.471566,60,20,20,57.774092,19.471566
"random",0.108000,0,0.160000,0.060000,7,0,1,16.026282,90,50,10,94.467162,19.526282
"random",0.108000,0,0.040000,0.060000,4,0,1,12.592630,80,30,20,57.945659,19.592630
"habit",0.180000,0.220000,0.160000,0.060000,4,0.600000,1,12.592873,80,10,20,54.802220,19.592873
"random",0.072000,0.220000,0.200000,0.060000,4,0,1,12.619840,70,40,20,62.318700,19.619840
"random",0.108000,0.088000,0.120000,0.060000,4,0,1,12.641638,90,30,20,58.375457,19.641638
"random",0.108000,0.132000,0.120000,0.060000,4,0,1,12.652973,70,40,20,57.680069,19.652973
"habit",0.072000,0.088000,0.080000,0.060000,4,0.200000,1,12.677646,70,40,20,62.166696,19.677646
"random",0.180000,0.220000,0.040000,0.060000,7,0,1,12.765447,60,20,20,66.851267,19.765447
"random",0.180000,0,0,0.060000,4,0,1,12.806440,90,40,20,54.964037,19.806440
"random",0.072000,0.044000,0.200000,0.060000,4,0,1,12.829867,90,20,20,62.755679,19.829867
"random",0.108000,0.132000,0.200000,0.060000,9,0,1,19.832936,90,30,0,271.932917,19.832936
"random",0.180000,0.132000,0.080000,0.060000,12,0,1,16.336129,40,20,10,230.932278,19.836129
"random",0.180000,0.088000,0.040000,0.060000,12,0,1,16.341616,50,40,10,247.506351,19.841616
"random",0.180000,0.088000,0.200000,0.060000,4,0,1,12.850444,90,30,20,55.097613,19.850444
"random",0.180000,0.176000,0.120000,0.060000,9,0,1,16.388764,80,30,10,98.612649,19.888764
"habit",0.180000,0.176000,0.080000,0.060000,9,0.400000,1,16.397551,70,40,10,94.428684,19.897551
"habit",0.180000,0.088000,0.120000,0.060000,9,0.200000,1,16.460183,70,30,10,98.189443,19.960183
"habit",0.072000,0.132000,0.080000,0.060000,4,0.400000,1,12.966754,90,30,20,62.495954,19.966754
"habit",0,0.176000,0.040000,0.060000,12,0.600000,1,12.988668,70,50,20,3.4699029016259073e+24,19.988668
"habit",0.144000,0.132000,0.040000,0.060000,12,0,1,16.537422,50,10,10,567.543248,20.037422
"habit",0.108000,0.220000,0.120000,0.060000,9,0.400000,1,16.573583,70,30,10,203.427647,20.073583
"random",0.072000,0.220000,0.040000,0.060000,9,0,1,13.089519,80,40,20,194.411829,20.089519
"random",0.072000,0.220000,0.080000,0.060000,14,0,1,16.674512,40,30,10,8.404431575552276e+50,20.174512
"habit",0.072000,0,0.080000,0.060000,4,1,1,13.297358,90,40,20,63.286148,20.297358
"random",0.180000,0.220000,0,0.060000,2,0,1,10.020596,80,30,30,50.036089,20.520596
"habit",0.144000,0.132000,0,0.060000,2,0.200000,1,10.023848,90,20,30,50.042415,20.523848
"random",0.108000,0.088000,0,0.060000,2,0,1,10.025208,80,20,30,50.057888,20.525208
"random",0.180000,0.044000,0,0.060000,2,0,1,10.027246,80,20,30,50.037524,20.527246
"random",0.108000,0.176000,0,0.060000,2,0,1,10.029747,90,40,30,50.058861,20.529747
"random",0.144000,0.044000,0,0.060000,2,0,1,10.031706,90,40,30,50.043307,20.531706
"random",0.072000,0.220000,0,0.060000,2,0,1,10.033342,80,50,30,50.087350,20.533342
"habit",0.072000,0.176000,0,0.060000,2,0,1,10.035651,90,50,30,50.085164,20.535651
"random",0.036000,0.044000,0,0.060000,2,0,1,10.039016,80,40,30,50.169429,20.539016
"habit",0.072000,0.044000,0,0.060000,2,0.600000,1,10.043614,90,40,30,50.089605,20.543614
"random",0.036000,0.176000,0,0.060000,2,0,1,10.048215,90,40,30,50.172046,20.548215
"random",0.144000,0.044000,0.120000,0.060000,9,0,1,17.053505,70,30,10,121.901848,20.553505
"habit",0.180000,0.044000,0,0.060000,4,0.200000,1,10.077028,60,30,30,50.223882,20.577028
"habit",0.144000,0.088000,0,0.060000,4,0.200000,1,10.080202,70,20,30,50.267104,20.580202
"habit",0.108000,0.088000,0,0.060000,4,0,1,10.091452,80,30,30,50.353306,20.591452
"random",0.144000,0.044000,0,0.060000,4,0,1,10.091897,70,30,30,50.264001,20.591897
"habit",0.180000,0.132000,0,0.060000,4,0.600000,1,10.096893,60,30,30,50.221877,20.596893
"random",0.144000,0.132000,0,0.060000,4,0,1,10.101973,80,10,30,50.261008,20.601973
"habit",0.144000,0.044000,0,0.060000,4,0,1,10.108388,80,40,30,50.278222,20.608388
"random",0.072000,0.132000,0,0.060000,4,0,1,10.114411,70,40,30,50.539837,20.614411
"random",0.180000,0.176000,0.160000,0.060000,7,0,1,13.626554,60,50,20,70.733256,20.626554
"random",0.108000,0.044000,0,0.060000,4,0,1,10.137575,80,50,30,50.347866,20.637575
"random",0.072000,0.220000,0,0.060000,4,0,1,10.149490,90,40,30,50.525149,20.649490
"habit",0.072000,0.176000,0,0.060000,4,0.200000,1,10.154613,70,30,30,50.527006,20.654613
"random",0.036000,0.132000,0,0.060000,4,0,1,10.162987,100,60,30,51.009249,20.662987
"random",0.036000,0.220000,0,0.060000,4,0,1,10.172090,80,30,30,51.038854,20.672090
"random",0.036000,0.044000,0,0.060000,4,0,1,10.176151,80,50,30,51.000391,20.676151
"random",0.180000,0.044000,0.200000,0.060000,9,0,1,13.680053,80,30,20,94.867907,20.680053
"habit",0.180000,0.220000,0.040000,0.060000,9,0.400000,1,13.698109,30,40,20,74.863435,20.698109
"random",0.144000,0.220000,0,0.060000,7,0,1,10.201355,70,30,30,50.942739,20.701355
"habit",0.144000,0.044000,0,0.060000,7,0.200000,1,10.233991,70,40,30,50.931761,20.733991
"random",0.180000,0.176000,0,0.060000,7,0,1,10.241388,60,20,30,50.774968,20.741388
"random",0.144000,0.088000,0,0.060000,7,0,1,10.245406,90,40,30,50.950182,20.745406
"random",0.180000,0.220000,0,0.060000,7,0,1,10.246770,70,40,30,50.751406,20.746770
"random",0.180000,0.132000,0.080000,0.060000,7,0,1,13.751527,60,30,20,69.712939,20.751527
"habit",0.144000,0.088000,0,0.060000,7,0.400000,1,10.286470,70,20,30,50.942516,20.786470
"habit",0.108000,0.044000,0,0.060000,7,0,1,10.289697,70,30,30,51.230670,20.789697
"habit",0.180000,0.176000,0,0.060000,9,0,1,10.301171,70,50,30,51.330607,20.801171
"habit",0,0.132000,0.040000,0.060000,12,0.400000,1,20.801282,60,40,0,1.473041136313748e+61,20.801282
"random",0.072000,0.088000,0,0.060000,7,0,1,10.316991,80,50,30,51.910149,20.816991
"random",0.144000,0,0.040000,0.060000,7,0,1,13.839832,50,20,20,75.915330,20.839832
"random",0.180000,0.044000,0.040000,0.060000,7,0,1,13.849292,60,30,20,70.237831,20.849292
"random",0.144000,0.044000,0,0.060000,9,0,1,10.355300,80,20,30,51.627661,20.855300
"random",0.180000,0.132000,0,0.060000,9,0,1,10.375205,90,20,30,51.316110,20.875205
"random",0.072000,0.044000,0,0.060000,7,0,1,10.401660,80,10,30,51.820624,20.901660
"habit",0,0.132000,0.040000,0.060000,14,0.600000,1,17.403838,70,20,10,5.578869936682429e+71,20.903838
"habit",0.180000,0.220000,0,0.060000,9,0.200000,1,10.408822,70,70,30,51.311960,20.908822
"random",0.180000,0.132000,0,0.060000,14,0,1,10.409242,40,40,30,53.483544,20.909242
"random",0.180000,0.088000,0.040000,0.060000,2,0,1,10.415817,80,20,30,50.736292,20.915817
"habit",0.180000,0.132000,0,0.060000,12,0,1,10.424399,70,40,30,52.400834,20.924399
"habit",0.144000,0,0.120000,0.060000,2,0.200000,1,10.433128,80,30,30,50.937386,20.933128
"random",0.108000,0,0.160000,0.060000,2,0,1,10.441806,80,30,30,51.222779,20.941806
"random",0.036000,0.088000,0,0.060000,7,0,1,10.441811,80,50,30,53.865182,20.941811
"habit",0.180000,0.132000,0.040000,0.060000,2,0.600000,1,10.445832,80,50,30,50.726310,20.945832
"habit",0.072000,0.132000,0.080000,0.060000,2,0.200000,1,10.448597,80,30,30,51.704184,20.948597
"random",0.108000,0.220000,0.200000,0.060000,7,0,1,13.950080,70,30,20,91.366730,20.950080
"random",0.108000,0.088000,0.040000,0.060000,2,0,1,10.451151,80,40,30,51.180324,20.951151
"random",0.180000,0,0.160000,0.060000,2,0,1,10.452470,80,30,30,50.739311,20.952470
"random",0.180000,0.220000,0,0.060000,12,0,1,10.454252,70,30,30,52.427116,20.954252
"random",0.144000,0.220000,0.120000,0.060000,2,0,1,10.456237,80,0,30,50.891534,20.956237
"habit",0.180000,0.044000,0.040000,0.060000,2,0.200000,1,10.473112,80,10,30,50.762192,20.973112
"random",0.108000,0.132000,0,0.060000,9,0,1,10.473312,80,30,30,52.202933,20.973312
"habit",0.144000,0,0.080000,0.060000,2,0,1,10.481292,80,20,30,50.915981,20.981292
"random",0.180000,0.088000,0,0.060000,9,0,1,10.483585,70,50,30,51.393268,20.983585
"habit",0.144000,0.176000,0.120000,0.060000,9,0.400000,1,17.494006,80,20,10,128.492772,20.994006
"random",0.144000,0.176000,0,0.060000,12,0,1,10.501122,40,10,30,53.137481,21.001122
"habit",0.108000,0.132000,0.160000,0.060000,2,0.800000,1,10.501898,80,50,30,51.200208,21.001898
"habit",0.180000,0.220000,0.040000,0.060000,2,1,1,10.502148,80,40,30,50.709484,21.002148
