mode,forgetfulness,tiredness,recovery,intensity,groupSize,propensity,repeats,runaway,top5SharePct,top10Stability1Pct,top10Stability10Pct,top10Stability20Pct,totalPower,oligarchyScore
"habit",0.400000,0.500000,0.200000,0.180000,9,1,1,0,24.256503,60,0,10,132.462808,27.756503
"random",0.100000,0.500000,0,0.180000,4,0,1,0,10.269947,60,30,50,51.154239,27.769947
"habit",0.200000,0.500000,0.200000,0.180000,7,0.400000,1,0,17.276166,90,30,30,150.929967,27.776166
"habit",0.500000,0.400000,0.200000,0.180000,9,1,1,0,20.799498,40,40,20,116.768269,27.799498
"habit",0.300000,0.300000,0.080000,0.180000,7,0.800000,1,0,17.299992,60,40,30,92.531371,27.799992
"random",0.400000,0.100000,0.040000,0.180000,9,0,1,0,24.305207,40,10,10,127.624972,27.805207
"random",0.200000,0.300000,0.040000,0.180000,4,0,1,0,13.817225,60,10,40,62.925923,27.817225
"habit",0.300000,0.500000,0.120000,0.180000,14,0.800000,1,0,20.845763,30,20,20,443.138831,27.845763
"habit",0.500000,0.400000,0.120000,0.180000,12,0.800000,1,0,20.938130,40,30,20,144.743620,27.938130
"habit",0.100000,0.400000,0.120000,0.180000,14,0.200000,1,0,24.456979,40,50,10,3.427692353486761e+107,27.956979
"random",0.500000,0.300000,0.160000,0.180000,9,0,1,0,17.460626,50,50,30,100.209528,27.960626
"random",0,0.400000,0.120000,0.180000,14,0,1,0,21.058796,30,20,20,7.476617615751487e+143,28.058796
"random",0.500000,0.400000,0.200000,0.180000,4,0,1,0,14.067467,60,30,40,55.722624,28.067467
"habit",0.300000,0.100000,0,0.180000,7,0,1,0,10.572072,50,20,50,51.491154,28.072072
"habit",0.400000,0.300000,0,0.180000,7,0.600000,1,0,10.598135,40,30,50,51.172000,28.098135
"habit",0.400000,0.400000,0.120000,0.180000,9,0.400000,1,0,21.127384,50,30,20,111.150494,28.127384
"random",0.400000,0.400000,0.160000,0.180000,9,0,1,0,21.131061,30,20,20,114.143784,28.131061
"random",0.400000,0.200000,0.080000,0.180000,12,0,1,0,17.635770,30,30,30,405.833915,28.135770
"habit",0.500000,0.200000,0.200000,0.180000,4,0.200000,1,0,14.145373,60,0,40,55.877349,28.145373
"habit",0.500000,0.200000,0.080000,0.180000,7,1,1,0,21.156103,50,30,20,77.535550,28.156103
"random",0,0.300000,0.040000,0.180000,4,0,1,0,17.659631,70,50,30,1085943294307517400,28.159631
"habit",0.400000,0,0.160000,0.180000,7,0.800000,1,0,24.664940,60,30,10,96.390122,28.164940
"random",0.500000,0.400000,0.160000,0.180000,9,0,1,0,17.680020,10,10,30,93.151244,28.180020
"habit",0.100000,0,0.200000,0.180000,4,0.200000,1,0,17.701841,70,40,30,89.668938,28.201841
"habit",0,0.300000,0,0.180000,12,0.200000,1,0,14.212668,80,60,40,27487223503677.046875,28.212668
"random",0.400000,0.300000,0.200000,0.180000,7,0,1,0,17.734073,60,20,30,81.453434,28.234073
"random",0.100000,0.500000,0.120000,0.180000,4,0,1,0,14.266559,100,30,40,83.025199,28.266559
"random",0.500000,0.300000,0.160000,0.180000,14,0,1,0,21.279787,40,30,20,824.667442,28.279787
"habit",0.200000,0.400000,0.080000,0.180000,12,0,1,0,14.281824,40,10,40,251.849262,28.281824
"habit",0.300000,0,0.160000,0.180000,7,0.600000,1,0,24.822654,60,30,10,132.365114,28.322654
"random",0.500000,0.400000,0.080000,0.180000,14,0,1,0,14.367073,0,30,40,86.273130,28.367073
"random",0.300000,0,0.120000,0.180000,7,0,1,0,21.369841,50,10,20,100.451227,28.369841
"habit",0.400000,0,0.120000,0.180000,7,0.600000,1,0,17.886634,50,10,30,84.488876,28.386634
"random",0.300000,0,0.160000,0.180000,7,0,1,0,17.905497,70,40,30,99.294879,28.405497
"random",0.400000,0.100000,0.080000,0.180000,7,0,1,0,17.909033,40,30,30,81.683714,28.409033
"random",0.300000,0.300000,0.080000,0.180000,9,0,1,0,17.943137,30,20,30,158.702102,28.443137
"habit",0.400000,0.200000,0.080000,0.180000,9,1,1,0,21.472643,30,20,20,181.131899,28.472643
"random",0.300000,0.300000,0.120000,0.180000,9,0,1,0,17.977096,60,20,30,171.779366,28.477096
"habit",0.100000,0.300000,0,0.180000,14,0.600000,1,0,14.581836,70,50,40,80.317240,28.581836
"habit",0.300000,0.400000,0.120000,0.180000,14,0.600000,1,0,18.092930,40,10,30,2487067905259463000,28.592930
"random",0.400000,0,0,0.180000,7,0,1,0,18.144049,50,10,30,83.594580,28.644049
"habit",0,0.300000,0,0.180000,14,0.400000,1,0,14.651018,90,60,40,611884885766952300,28.651018
"random",0.400000,0.200000,0.040000,0.180000,7,0,1,0,18.157553,40,20,30,78.039337,28.657553
"habit",0.400000,0.200000,0.040000,0.180000,2,0.200000,1,0,11.189463,80,30,50,51.084489,28.689463
"habit",0.300000,0.500000,0.080000,0.180000,2,0.800000,1,0,11.190166,80,20,50,51.364186,28.690166
"random",0.400000,0.300000,0.080000,0.180000,2,0,1,0,11.196301,80,20,50,51.087156,28.696301
"random",0.500000,0.200000,0.080000,0.180000,2,0,1,0,11.216772,90,30,50,50.926917,28.716772
"random",0.200000,0.100000,0.080000,0.180000,7,0,1,0,21.743125,70,30,20,192.425593,28.743125
"random",0.300000,0.200000,0,0.180000,12,0,1,0,11.262010,60,30,50,54.927157,28.762010
"habit",0.400000,0.200000,0.160000,0.180000,4,1,1,0,14.763769,80,20,40,57.035838,28.763769
"habit",0.500000,0.100000,0.160000,0.180000,7,0,1,0,18.269824,40,10,30,74.568106,28.769824
"random",0.500000,0,0.080000,0.180000,9,0,1,0,21.775606,50,10,20,109.567321,28.775606
"habit",0.500000,0.400000,0.160000,0.180000,14,0,1,0,18.287827,20,10,30,332.793377,28.787827
"random",0.300000,0.100000,0.040000,0.180000,14,0,1,0,25.290192,50,30,10,153189538569330800,28.790192
"random",0.200000,0.300000,0.080000,0.180000,2,0,1,0,11.311036,80,40,50,52.026433,28.811036
"habit",0.400000,0.400000,0.200000,0.180000,9,0.800000,1,0,21.817514,20,20,20,133.862558,28.817514
"habit",0.500000,0,0.200000,0.180000,9,0.200000,1,0,21.847402,40,20,20,111.979769,28.847402
"habit",0.400000,0.200000,0.160000,0.180000,9,0.200000,1,0,18.347436,60,10,30,129.583668,28.847436
"habit",0.100000,0.100000,0.040000,0.180000,14,0.400000,1,0,21.878908,50,50,20,3.9143146249243876e+37,28.878908
"habit",0.400000,0.300000,0.120000,0.180000,12,0.400000,1,0,18.387977,50,20,30,475.901262,28.887977
"habit",0.400000,0.200000,0.080000,0.180000,12,0,1,0,18.391180,20,20,30,422.127282,28.891180
"habit",0.100000,0.500000,0,0.180000,12,0.800000,1,0,14.891756,100,60,40,69.466872,28.891756
"random",0.300000,0.100000,0.080000,0.180000,9,0,1,0,21.892920,90,10,20,308.739203,28.892920
"random",0.200000,0.100000,0.040000,0.180000,7,0,1,0,18.426158,50,40,30,157.685126,28.926158
"random",0.500000,0.100000,0.040000,0.180000,7,0,1,0,18.472275,40,30,30,73.894197,28.972275
"random",0.300000,0,0.080000,0.180000,2,0,1,0,11.482645,90,20,50,51.432012,28.982645
"random",0.300000,0.200000,0.080000,0.180000,7,0,1,0,18.499551,70,30,30,97.634416,28.999551
"random",0.200000,0.300000,0.160000,0.180000,4,0,1,0,15.008641,70,60,40,64.744685,29.008641
"random",0.200000,0,0.200000,0.180000,7,0,1,0,22.048284,70,20,20,173.168940,29.048284
"habit",0.200000,0,0.040000,0.180000,2,0.600000,1,0,11.556872,90,10,50,52.047005,29.056872
"habit",0.100000,0.400000,0,0.180000,9,0.400000,1,0,11.580166,80,30,50,57.886534,29.080166
"habit",0.100000,0.500000,0.120000,0.180000,12,0.200000,1,0,18.624832,30,30,30,3.697967920598286e+66,29.124832
"habit",0.500000,0.500000,0.160000,0.180000,14,0.200000,1,0,18.637161,30,20,30,220.271425,29.137161
"habit",0.300000,0.200000,0.120000,0.180000,4,0.600000,1,0,15.141318,60,30,40,59.525653,29.141318
"random",0,0.300000,0.080000,0.180000,9,0,1,0,22.148941,60,40,20,4.0295932476738107e+93,29.148941
"habit",0.400000,0.300000,0.200000,0.180000,9,0.600000,1,0,22.156898,60,40,20,152.533987,29.156898
"random",0,0.300000,0.080000,0.180000,12,0,1,0,22.168901,40,10,20,2.0064761888738372e+110,29.168901
"habit",0.200000,0,0,0.180000,4,0.600000,1,0,15.183383,70,40,40,64.645118,29.183383
"random",0.300000,0.100000,0.040000,0.180000,9,0,1,0,22.194348,20,0,20,201.720407,29.194348
"habit",0.300000,0.300000,0.120000,0.180000,14,0.400000,1,0,22.253687,40,20,20,1.1342612685026635e+50,29.253687
"habit",0.500000,0.400000,0.160000,0.180000,7,0.600000,1,0,18.761087,40,10,30,73.107727,29.261087
"random",0.300000,0.500000,0.080000,0.180000,9,0,1,0,15.261761,30,20,40,88.594558,29.261761
"habit",0.100000,0.400000,0,0.180000,14,0.800000,1,0,15.265912,90,60,40,82.543152,29.265912
"random",0.500000,0.300000,0.200000,0.180000,9,0,1,0,22.276637,20,30,20,104.017136,29.276637
"habit",0.500000,0.300000,0.080000,0.180000,14,0.600000,1,0,18.787627,40,10,30,128.901808,29.287627
"habit",0.500000,0.500000,0.200000,0.180000,14,0.400000,1,0,18.807582,10,10,30,361.395946,29.307582
"habit",0.300000,0.200000,0.200000,0.180000,9,0.200000,1,0,22.322417,60,20,20,249.867582,29.322417
"habit",0.200000,0.500000,0.160000,0.180000,9,0.400000,1,0,18.840977,40,30,30,1750.829220,29.340977
"habit",0,0.400000,0.080000,0.180000,7,0.400000,1,0,18.872058,90,30,30,1.3764315031023785e+55,29.372058
"random",0.500000,0.500000,0.160000,0.180000,14,0,1,0,18.899005,20,20,30,235.143481,29.399005
"habit",0.500000,0.400000,0.200000,0.180000,12,0,1,0,18.942511,0,20,30,189.901686,29.442511
"habit",0.500000,0.100000,0.160000,0.180000,4,1,1,0,15.445485,80,30,40,56.094163,29.445485
"random",0,0.400000,0.080000,0.180000,4,0,1,0,18.959539,80,40,30,521508145845021600000,29.459539
"random",0.300000,0.200000,0.040000,0.180000,9,0,1,0,18.978921,60,30,30,145.945007,29.478921
"habit",0.400000,0.200000,0.040000,0.180000,12,1,1,0,15.537734,50,10,40,76.615955,29.537734
"habit",0.200000,0.400000,0.080000,0.180000,7,0.800000,1,0,15.544912,40,0,40,120.507112,29.544912
"habit",0.400000,0,0.200000,0.180000,9,0,1,0,22.561174,50,20,20,135.986061,29.561174
"random",0.200000,0,0.160000,0.180000,4,0,1,0,15.565974,70,20,40,64.809345,29.565974
"random",0.300000,0,0.040000,0.180000,7,0,1,0,19.099793,40,20,30,98.174021,29.599793
"habit",0.200000,0.300000,0.120000,0.180000,7,0.800000,1,0,22.624881,50,20,20,185.038348,29.624881
"habit",0.300000,0.100000,0.080000,0.180000,7,0.400000,1,0,19.146550,50,50,30,105.588835,29.646550
"habit",0.100000,0,0,0.180000,4,0.400000,1,0,19.152585,70,30,30,94.842115,29.652585
"habit",0,0.500000,0.160000,0.180000,14,0.400000,1,0,22.676321,30,20,20,1.0528941905556605e+162,29.676321
"random",0.100000,0.300000,0.200000,0.180000,4,0,1,0,19.178026,90,30,30,89.650496,29.678026
"random",0.400000,0.100000,0.120000,0.180000,9,0,1,0,22.678780,60,10,20,138.294318,29.678780
"random",0.100000,0.300000,0.040000,0.180000,14,0,1,0,12.181764,20,40,50,12843876.358000,29.681764
"random",0.200000,0.400000,0.200000,0.180000,7,0,1,0,19.181771,40,30,30,151.985661,29.681771
"habit",0.100000,0.300000,0.080000,0.180000,4,0.200000,1,0,15.728657,70,60,40,88.413196,29.728657
"random",0.100000,0.400000,0.120000,0.180000,14,0,1,0,19.261930,40,20,30,3.5513651246996804e+104,29.761930
"random",0.100000,0.100000,0.040000,0.180000,12,0,1,0,22.800941,40,20,20,2.1328447620675348e+33,29.800941
"habit",0.100000,0.400000,0.160000,0.180000,4,0.800000,1,0,15.802362,90,40,40,87.515884,29.802362
"random",0.300000,0.200000,0.120000,0.180000,9,0,1,0,22.842199,40,0,20,239.786412,29.842199
"habit",0.300000,0.300000,0.160000,0.180000,9,0.200000,1,0,22.850266,40,20,20,253.683676,29.850266
"habit",0.500000,0.300000,0.160000,0.180000,9,0.600000,1,0,19.354737,20,10,30,102.001408,29.854737
"random",0.300000,0.500000,0.160000,0.180000,14,0,1,0,22.856027,40,40,20,1.1456051528602176e+32,29.856027
"random",0.500000,0.300000,0.120000,0.180000,9,0,1,0,19.371840,20,0,30,95.084245,29.871840
"random",0.400000,0.500000,0.200000,0.180000,12,0,1,0,19.378487,0,40,30,280.293307,29.878487
"habit",0.400000,0.400000,0.040000,0.180000,14,0.400000,1,0,12.402445,0,20,50,73.615217,29.902445
"random",0.200000,0.200000,0.080000,0.180000,12,0,1,0,22.915838,50,20,20,1.1912774332149209e+32,29.915838
"random",0.100000,0.500000,0,0.180000,14,0,1,0,12.416507,80,40,50,74.977954,29.916507
"random",0.300000,0,0.080000,0.180000,7,0,1,0,22.918432,80,30,20,100.440081,29.918432
"random",0.500000,0.400000,0.160000,0.180000,12,0,1,0,22.933180,40,10,20,197.306112,29.933180
"random",0.500000,0.200000,0.040000,0.180000,7,0,1,0,15.940635,40,30,40,70.786770,29.940635
"habit",0.100000,0.400000,0.080000,0.180000,4,0.400000,1,0,15.950242,70,40,40,83.938214,29.950242
"habit",0,0.400000,0.080000,0.180000,9,0.600000,1,0,22.978036,50,30,20,1.5211117522784744e+72,29.978036
"random",0,0.500000,0.160000,0.180000,14,0,1,0,19.506581,30,20,30,1.6322726377166975e+164,30.006581
"random",0.500000,0.300000,0.200000,0.180000,14,0,1,0,23.043318,20,10,20,949.521866,30.043318
"random",0.300000,0.400000,0.120000,0.180000,9,0,1,0,19.545558,30,30,30,152.806470,30.045558
"random",0.500000,0.200000,0.200000,0.180000,7,0,1,0,19.560722,50,20,30,75.704446,30.060722
"habit",0.100000,0,0.080000,0.180000,4,0.800000,1,0,19.580364,80,20,30,93.760766,30.080364
"habit",0.300000,0,0,0.180000,4,0.800000,1,0,16.081388,80,20,40,59.756849,30.081388
"random",0.500000,0.100000,0.040000,0.180000,14,0,1,0,23.099940,40,30,20,1044.946215,30.099940
"habit",0.500000,0.300000,0.080000,0.180000,7,0,1,0,19.706130,60,20,30,72.260866,30.206130
"random",0.400000,0.100000,0.040000,0.180000,12,0,1,0,23.208554,20,10,20,655.523798,30.208554
"habit",0.500000,0.200000,0.200000,0.180000,7,0.400000,1,0,23.277328,70,10,20,78.063515,30.277328
"random",0.400000,0.300000,0.120000,0.180000,12,0,1,0,19.797304,20,30,30,345.408328,30.297304
"random",0.300000,0.500000,0.040000,0.180000,4,0,1,0,12.815342,60,10,50,56.336837,30.315342
"random",0,0.500000,0.160000,0.180000,12,0,1,0,23.319751,30,30,20,4.16962532251842e+144,30.319751
"random",0.100000,0.300000,0.160000,0.180000,4,0,1,0,16.346712,90,60,40,88.534972,30.346712
"habit",0.500000,0.200000,0.200000,0.180000,9,0.600000,1,0,23.406393,40,20,20,125.161938,30.406393
"random",0.400000,0,0.160000,0.180000,7,0,1,0,19.921753,50,20,30,82.975947,30.421753
"random",0.200000,0.200000,0.080000,0.180000,14,0,1,0,19.927442,30,30,30,9.060741195666405e+33,30.427442
"habit",0.300000,0.300000,0.120000,0.180000,12,0.200000,1,0,26.940484,40,40,10,1.532664790270614e+43,30.440484
"habit",0.500000,0,0.080000,0.180000,7,0.600000,1,0,19.958570,40,10,30,76.572234,30.458570
"habit",0.500000,0.100000,0.160000,0.180000,9,0.200000,1,0,23.459028,40,10,20,104.017622,30.459028
"habit",0,0.500000,0.120000,0.180000,9,1,1,0,20.039220,80,20,30,7.330454304255379e+84,30.539220
"habit",0,0.300000,0.080000,0.180000,12,0.600000,1,0,20.065592,30,20,30,2.22262810426931e+109,30.565592
"habit",0.200000,0.500000,0.160000,0.180000,12,0.600000,1,0,23.573365,10,40,20,1.8998249387005315e+58,30.573365
"random",0,0.400000,0.120000,0.180000,12,0,1,0,27.085925,40,20,10,3.3695668972069985e+131,30.585925
"random",0.500000,0,0,0.180000,9,0,1,0,16.608391,20,10,40,98.757407,30.608391
"random",0.500000,0.100000,0.120000,0.180000,9,0,1,0,20.132322,30,30,30,102.320136,30.632322
"habit",0.300000,0.300000,0.200000,0.180000,7,0.200000,1,0,23.656617,50,30,20,101.946601,30.656617
"random",0.400000,0,0.040000,0.180000,7,0,1,0,16.726610,60,20,40,80.476165,30.726610
"random",0.400000,0.500000,0.080000,0.180000,7,0,1,0,16.729063,40,10,40,72.281548,30.729063
"habit",0.200000,0.500000,0.160000,0.180000,14,0.800000,1,0,23.731327,40,30,20,6.423125611484311e+77,30.731327
"habit",0.100000,0.500000,0.160000,0.180000,14,0.600000,1,0,20.250003,30,20,30,9.726992882752475e+116,30.750003
"habit",0.400000,0.300000,0.160000,0.180000,7,0.200000,1,0,20.263304,50,20,30,82.691997,30.763304
"habit",0,0.200000,0.040000,0.180000,7,1,1,0,23.774320,70,40,20,2.128361569583476e+61,30.774320
"habit",0.200000,0.400000,0,0.180000,12,0.800000,1,0,13.284182,80,50,50,58.195032,30.784182
"habit",0.300000,0.100000,0.200000,0.180000,9,0,1,0,27.333464,40,0,10,291.176543,30.833464
"random",0.200000,0.100000,0.200000,0.180000,7,0,1,0,20.368572,70,30,30,201.982602,30.868572
"random",0.100000,0,0.160000,0.180000,4,0,1,0,16.890673,100,50,40,91.145844,30.890673
"habit",0.500000,0,0,0.180000,7,0.200000,1,0,20.426991,60,20,30,76.878571,30.926991
"habit",0.200000,0.400000,0.080000,0.180000,9,1,1,0,20.443976,50,0,30,303.262954,30.943976
"habit",0.200000,0.100000,0.040000,0.180000,7,0,1,0,23.991156,70,10,20,175.605337,30.991156
"random",0.400000,0,0.200000,0.180000,7,0,1,0,17.012757,30,40,40,80.327112,31.012757
"random",0.500000,0.400000,0.200000,0.180000,14,0,1,0,20.543736,10,30,30,614.257630,31.043736
"random",0.100000,0.200000,0.080000,0.180000,14,0,1,0,24.087191,50,30,20,7.310308820946544e+74,31.087191
"habit",0.400000,0.500000,0.200000,0.180000,7,0.800000,1,0,17.107384,60,10,40,80.295041,31.107384
"random",0,0.500000,0,0.180000,12,0,1,0,13.612056,80,60,50,7460352873035.643555,31.112056
"random",0.300000,0.200000,0.160000,0.180000,9,0,1,0,24.118004,40,40,20,265.824462,31.118004
"random",0.300000,0,0.080000,0.180000,9,0,1,0,24.121853,30,20,20,216.836050,31.121853
"random",0.100000,0.500000,0.120000,0.180000,7,0,1,0,20.625122,40,40,30,1223744075269.688965,31.125122
"random",0.500000,0.400000,0.200000,0.180000,12,0,1,0,20.732192,10,40,30,208.852581,31.232192
"habit",0.500000,0.200000,0.080000,0.180000,14,0.400000,1,0,24.291730,20,0,20,1587.822002,31.291730
"habit",0.400000,0.500000,0.120000,0.180000,4,0.200000,1,0,13.792334,70,10,50,56.672186,31.292334
"habit",0.400000,0.200000,0.160000,0.180000,7,0,1,0,20.796065,70,30,30,82.463621,31.296065
"random",0.500000,0.500000,0.120000,0.180000,14,0,1,0,17.302049,20,30,40,117.568118,31.302049
"random",0.400000,0.100000,0.200000,0.180000,9,0,1,0,24.374616,60,30,20,142.376022,31.374616
"random",0.400000,0,0,0.180000,4,0,1,0,13.959488,60,10,50,56.937602,31.459488
"random",0.400000,0,0.040000,0.180000,9,0,1,0,20.970050,20,20,30,130.383105,31.470050
"habit",0.200000,0.100000,0.040000,0.180000,14,0.600000,1,0,20.985135,50,40,30,9.188960106252532e+30,31.485135
"random",0,0.200000,0.040000,0.180000,9,0,1,0,20.986021,90,30,30,3.647004551323899e+69,31.486021
"habit",0.100000,0.200000,0.120000,0.180000,4,0.200000,1,0,17.493836,80,50,40,88.528117,31.493836
"random",0,0.500000,0.120000,0.180000,4,0,1,0,20.994266,70,50,30,5.331941265113289e+21,31.494266
"habit",0.300000,0.100000,0.120000,0.180000,7,0.600000,1,0,24.572157,60,30,20,117.820958,31.572157
"habit",0,0.500000,0,0.180000,9,0.400000,1,0,14.145919,90,70,50,105068106.348024,31.645919
"random",0.200000,0.300000,0.120000,0.180000,12,0,1,0,28.160263,40,20,10,8.630995897824477e+74,31.660263
"habit",0.500000,0.300000,0.080000,0.180000,12,0.400000,1,0,21.177208,40,0,30,150.482453,31.677208
"habit",0.500000,0.100000,0.040000,0.180000,12,1,1,0,28.185319,40,40,10,6909807.956688,31.685319
"random",0.200000,0.400000,0,0.180000,9,0,1,0,10.710120,40,40,60,53.785102,31.710120
"habit",0.100000,0.400000,0.080000,0.180000,7,0.600000,1,0,21.229278,50,40,30,2057512205.737466,31.729278
"habit",0.500000,0.500000,0.200000,0.180000,9,0,1,0,17.749238,10,30,40,91.626114,31.749238
"habit",0.200000,0.400000,0.120000,0.180000,12,0.200000,1,0,21.271098,20,10,30,2.6887627281813503e+47,31.771098
"random",0,0.400000,0,0.180000,12,0,1,0,14.338443,90,50,50,11971655618139.332031,31.838443
"habit",0.100000,0.500000,0.200000,0.180000,14,0.800000,1,0,21.339554,40,40,30,5.629079682224756e+159,31.839554
"random",0,0.400000,0.040000,0.180000,4,0,1,0,14.374375,90,60,50,8715656767536606,31.874375
"random",0.100000,0.400000,0.160000,0.180000,14,0,1,0,21.388349,70,30,30,9.012470871255242e+150,31.888349
"habit",0.400000,0.500000,0.160000,0.180000,12,1,1,0,24.923353,60,10,20,273.140749,31.923353
"random",0.500000,0.100000,0.080000,0.180000,12,0,1,0,21.508176,50,10,30,303.635432,32.008176
"random",0.200000,0.500000,0.160000,0.180000,4,0,1,0,14.525108,70,10,50,63.681233,32.025108
"habit",0,0.500000,0.120000,0.180000,12,0,1,0,18.031348,30,30,40,3.737513119113122e+109,32.031348
"random",0.500000,0.100000,0.160000,0.180000,12,0,1,0,28.536095,40,20,10,333.997529,32.036095
"random",0.400000,0.400000,0.080000,0.180000,9,0,1,0,18.064781,30,0,40,99.879662,32.064781
"habit",0.300000,0.500000,0.200000,0.180000,14,0,1,0,25.126044,40,20,20,8.351218647465562e+67,32.126044
"random",0.200000,0,0.080000,0.180000,7,0,1,0,21.657547,50,30,30,188.339629,32.157547
"habit",0.300000,0.400000,0.120000,0.180000,12,0.400000,1,0,21.667444,10,20,30,286754.926157,32.167444
"habit",0,0.200000,0.080000,0.180000,12,0.400000,1,0,25.171117,50,40,20,1.542325310835323e+120,32.171117
"random",0.500000,0.400000,0.080000,0.180000,9,0,1,0,18.175188,20,20,40,84.281827,32.175188
"habit",0.300000,0,0.080000,0.180000,7,0.200000,1,0,21.706506,50,20,30,107.687600,32.206506
"habit",0.500000,0.200000,0.160000,0.180000,9,0.400000,1,0,21.744473,30,30,30,105.587899,32.244473
"random",0.400000,0.100000,0.040000,0.180000,7,0,1,0,21.784109,70,20,30,82.200947,32.284109
"habit",0.500000,0.400000,0.160000,0.180000,12,1,1,0,21.823559,0,10,30,193.660312,32.323559
"habit",0.300000,0.400000,0.080000,0.180000,12,0.200000,1,0,14.855497,20,10,50,118.649763,32.355497
"random",0.300000,0.300000,0.160000,0.180000,9,0,1,0,21.873132,40,10,30,188.053414,32.373132
"random",0.500000,0.400000,0.120000,0.180000,9,0,1,0,18.382306,20,20,40,91.376980,32.382306
"random",0.100000,0.300000,0.120000,0.180000,14,0,1,0,25.385013,40,50,20,8.266576145168288e+132,32.385013
"random",0.200000,0.500000,0.200000,0.180000,12,0,1,0,25.387661,40,50,20,7.334726233226669e+88,32.387661
"habit",0,0.100000,0,0.180000,14,0,1,0,14.890490,70,40,50,255045119967497550000,32.390490
"random",0.100000,0.200000,0.040000,0.180000,9,0,1,0,21.929976,50,10,30,1.0076986947453096e+28,32.429976
"random",0.500000,0,0.200000,0.180000,9,0,1,0,21.931392,30,50,30,103.027792,32.431392
"random",0.500000,0,0.120000,0.180000,9,0,1,0,21.985720,30,0,30,104.343539,32.485720
"habit",0.300000,0,0.200000,0.180000,7,0.800000,1,0,18.487073,50,30,40,119.733019,32.487073
"random",0.200000,0.500000,0.160000,0.180000,12,0,1,0,25.487299,40,30,20,5.793751455922423e+56,32.487299
"habit",0.200000,0,0.200000,0.180000,7,0.600000,1,0,22.000593,80,20,30,260.602687,32.500593
"random",0.500000,0,0.040000,0.180000,12,0,1,0,22.009951,60,20,30,298.882739,32.509951
"random",0.200000,0.400000,0.120000,0.180000,12,0,1,0,22.012953,30,20,30,3.446882499480088e+48,32.512953
"random",0.200000,0.300000,0.080000,0.180000,12,0,1,0,22.035824,60,30,30,2.2235626621421523e+28,32.535824
"habit",0.300000,0.200000,0.160000,0.180000,9,0,1,0,22.060423,90,20,30,193.525926,32.560423
"habit",0.500000,0.300000,0.160000,0.180000,4,0.200000,1,0,15.079178,80,0,50,55.888088,32.579178
"habit",0.400000,0,0.040000,0.180000,9,0.400000,1,0,25.583744,40,10,20,149.508512,32.583744
"random",0,0.100000,0,0.180000,14,0,1,0,15.132872,80,70,50,195680688101635650000,32.632872
"random",0.400000,0.200000,0.080000,0.180000,9,0,1,0,18.707302,50,10,40,120.702332,32.707302
"habit",0,0.100000,0.040000,0.180000,14,0.200000,1,0,22.213599,50,50,30,6.185259105684828e+78,32.713599
"random",0.400000,0.400000,0.200000,0.180000,9,0,1,0,22.230095,40,20,30,119.508906,32.730095
"habit",0.300000,0,0.040000,0.180000,7,0,1,0,22.237986,70,10,30,107.427833,32.737986
"random",0,0.500000,0.120000,0.180000,9,0,1,0,22.305081,40,30,30,1.2850799050217724e+84,32.805081
"habit",0.500000,0.100000,0.120000,0.180000,9,0,1,0,22.307143,40,20,30,105.276884,32.807143
"random",0,0.500000,0.120000,0.180000,7,0,1,0,22.309166,30,30,30,1.6999065574043533e+61,32.809166
"habit",0,0.500000,0.160000,0.180000,7,1,1,0,29.320533,50,40,10,2.3638613887608447e+82,32.820533
"random",0.200000,0.400000,0.120000,0.180000,14,0,1,0,18.820564,50,10,40,2.6036431609921427e+60,32.820564
"random",0.400000,0.200000,0.160000,0.180000,9,0,1,0,22.327424,30,30,30,132.130767,32.827424
"habit",0.500000,0,0,0.180000,9,0.400000,1,0,22.397438,40,20,30,110.613335,32.897438
"habit",0.400000,0.500000,0.160000,0.180000,7,0.600000,1,0,18.948970,40,20,40,79.198809,32.948970
"random",0.500000,0,0.080000,0.180000,12,0,1,0,25.973972,40,10,20,306.263779,32.973972
"random",0,0.300000,0.120000,0.180000,2,0,1,0,15.533639,90,70,50,66931.497017,33.033639
"random",0.300000,0.200000,0.080000,0.180000,12,0,1,0,26.034266,50,30,20,2.8997906585339226e+26,33.034266
"habit",0.400000,0.200000,0.200000,0.180000,9,0.400000,1,0,26.065038,40,30,20,169.127626,33.065038
"random",0.200000,0.100000,0.120000,0.180000,7,0,1,0,22.567970,70,40,30,201.027877,33.067970
"random",0.400000,0.300000,0.080000,0.180000,9,0,1,0,19.071332,20,30,40,110.885472,33.071332
"random",0.300000,0.200000,0.200000,0.180000,9,0,1,0,22.612399,80,30,30,243.520984,33.112399
"random",0.500000,0.100000,0.120000,0.180000,12,0,1,0,22.655519,30,10,30,259.070584,33.155519
"random",0.400000,0.300000,0.160000,0.180000,9,0,1,0,19.203732,20,20,40,117.205999,33.203732
"random",0.300000,0.400000,0.120000,0.180000,12,0,1,0,19.253279,20,30,40,5209.605631,33.253279
"habit",0.500000,0,0.040000,0.180000,9,0.600000,1,0,22.829395,70,20,30,123.932198,33.329395
"habit",0.100000,0.400000,0.200000,0.180000,4,1,1,0,19.337803,90,30,40,92.524230,33.337803
"random",0.500000,0.400000,0.160000,0.180000,14,0,1,0,19.403599,20,0,40,358.604771,33.403599
"random",0,0.200000,0.080000,0.180000,14,0,1,0,22.905484,40,20,30,1.004229434719025e+117,33.405484
