mode,forgetfulness,tiredness,recovery,intensity,groupSize,propensity,repeats,runaway,top5SharePct,top10Stability1Pct,top10Stability10Pct,top10Stability20Pct,totalPower,oligarchyScore
"habit",0.072000,0.044000,0.120000,0.180000,2,0,1,0,11.647416,80,30,40,55.818073,25.647416
"habit",0.180000,0.088000,0,0.180000,9,0.800000,1,0,11.648196,80,50,40,54.354017,25.648196
"random",0.072000,0.220000,0.040000,0.180000,4,0,1,0,15.150565,80,50,30,110.377513,25.650565
"habit",0.072000,0.176000,0.160000,0.180000,4,1,1,0,22.166441,80,10,10,182.618552,25.666441
"random",0.144000,0.088000,0.040000,0.180000,2,0,1,0,11.688499,90,40,40,52.903998,25.688499
"random",0.144000,0.088000,0.080000,0.180000,2,0,1,0,11.718259,90,20,40,52.933121,25.718259
"habit",0.036000,0.176000,0,0.180000,7,0.200000,1,0,11.723787,100,50,40,63.726277,25.723787
"random",0.144000,0,0.160000,0.180000,2,0,1,0,11.728212,90,20,40,52.745628,25.728212
"habit",0.180000,0.220000,0.120000,0.180000,2,0.200000,1,0,11.764594,90,20,40,52.328983,25.764594
"random",0.108000,0.220000,0.040000,0.180000,4,0,1,0,15.270726,80,30,30,79.939854,25.770726
"random",0.108000,0.044000,0,0.180000,12,0,1,0,11.771890,80,20,40,63.941799,25.771890
"habit",0.144000,0.132000,0.200000,0.180000,2,0,1,0,11.780714,90,20,40,52.915965,25.780714
"random",0.072000,0,0.200000,0.180000,2,0,1,0,11.780856,90,60,40,55.355632,25.780856
"random",0.108000,0.088000,0.120000,0.180000,2,0,1,0,11.795258,80,20,40,53.681343,25.795258
"habit",0.072000,0.088000,0.120000,0.180000,2,0.200000,1,0,11.818613,90,60,40,55.418202,25.818613
"random",0.072000,0.044000,0.120000,0.180000,2,0,1,0,11.828055,90,40,40,55.902976,25.828055
"habit",0.108000,0.132000,0.200000,0.180000,4,0,1,0,15.343956,80,30,30,82.167903,25.843956
"random",0.108000,0.220000,0.200000,0.180000,2,0,1,0,11.844892,90,30,40,53.821590,25.844892
"random",0.180000,0.044000,0,0.180000,14,0,1,0,11.874258,90,50,40,61.854620,25.874258
"random",0.108000,0,0,0.180000,2,0,1,0,11.886761,90,30,40,54.067653,25.886761
"habit",0.108000,0.088000,0.120000,0.180000,2,0.400000,1,0,11.891512,90,10,40,53.760546,25.891512
"habit",0.108000,0.088000,0.080000,0.180000,2,0.200000,1,0,11.902879,80,50,40,53.772464,25.902879
"random",0.180000,0,0,0.180000,4,0,1,0,18.911772,90,40,20,68.238002,25.911772
"random",0.108000,0.176000,0,0.180000,14,0,1,0,11.915564,80,30,40,71.868847,25.915564
"random",0.144000,0.088000,0,0.180000,14,0,1,0,11.930173,80,40,40,65.090549,25.930173
"random",0.072000,0.132000,0.040000,0.180000,2,0,1,0,11.942082,80,20,40,55.471871,25.942082
"random",0.180000,0.132000,0,0.180000,12,0,1,0,11.950562,50,20,40,58.335147,25.950562
"random",0.180000,0.044000,0.120000,0.180000,2,0,1,0,11.976314,80,40,40,52.347250,25.976314
"habit",0.072000,0.220000,0.200000,0.180000,2,0,1,0,11.996712,80,40,40,55.828948,25.996712
"habit",0.108000,0.220000,0.160000,0.180000,4,0.200000,1,0,18.997853,100,50,20,87.031540,25.997853
"habit",0.072000,0.132000,0.040000,0.180000,2,0,1,0,12.004247,100,30,40,55.934448,26.004247
"random",0.108000,0.176000,0.200000,0.180000,2,0,1,0,12.072443,80,40,40,53.818187,26.072443
"habit",0.144000,0,0.160000,0.180000,2,0.400000,1,0,12.076650,90,30,40,52.989463,26.076650
"habit",0.072000,0.132000,0.120000,0.180000,4,0.600000,1,0,15.584890,90,30,30,118.562244,26.084890
"habit",0.108000,0.132000,0,0.180000,9,0.600000,1,0,12.093717,80,40,40,57.218408,26.093717
"habit",0.108000,0,0.160000,0.180000,2,0.200000,1,0,12.116177,90,60,40,53.829233,26.116177
"habit",0.108000,0.220000,0.160000,0.180000,2,0,1,0,12.116533,90,50,40,53.782300,26.116533
"habit",0.180000,0.132000,0.080000,0.180000,7,0,1,0,19.119010,50,40,20,187.280910,26.119010
"random",0.108000,0.176000,0.040000,0.180000,4,0,1,0,15.628953,80,30,30,82.643606,26.128953
"random",0.144000,0.044000,0.080000,0.180000,4,0,1,0,15.630616,70,30,30,72.360421,26.130616
"habit",0.072000,0.044000,0,0.180000,12,0.200000,1,0,12.132699,70,40,40,73.744400,26.132699
"random",0.036000,0.088000,0,0.180000,9,0,1,0,12.133072,90,60,40,77.396243,26.133072
"habit",0.108000,0.044000,0.200000,0.180000,2,0.600000,1,0,12.152467,80,40,40,53.966177,26.152467
"habit",0.144000,0.132000,0,0.180000,14,0,1,0,12.157576,60,60,40,65.284905,26.157576
"habit",0.108000,0.088000,0.040000,0.180000,4,0.200000,1,0,15.675443,80,30,30,82.843519,26.175443
"habit",0.072000,0.220000,0.080000,0.180000,2,0.600000,1,0,12.179214,90,40,40,55.844623,26.179214
"habit",0.108000,0.044000,0.080000,0.180000,4,0.200000,1,0,15.703157,70,10,30,81.374727,26.203157
"habit",0.036000,0.220000,0,0.180000,9,0.600000,1,0,12.220404,100,60,40,76.534155,26.220404
"random",0.144000,0.132000,0,0.180000,14,0,1,0,12.229191,60,30,40,65.499048,26.229191
"habit",0.036000,0.176000,0.120000,0.180000,2,0.400000,1,0,12.249286,100,60,40,62.184188,26.249286
"random",0.036000,0.044000,0,0.180000,7,0,1,0,12.257859,80,50,40,63.958057,26.257859
"habit",0.036000,0.044000,0,0.180000,7,0.800000,1,0,12.293545,100,40,40,64.190243,26.293545
"habit",0.036000,0.132000,0.080000,0.180000,2,0,1,0,12.304525,90,40,40,62.657915,26.304525
"habit",0.036000,0.088000,0.120000,0.180000,2,0,1,0,12.315916,90,50,40,61.983103,26.315916
"habit",0.036000,0.132000,0,0.180000,9,0.200000,1,0,12.326290,90,50,40,77.217529,26.326290
"habit",0.108000,0.176000,0.040000,0.180000,12,0,1,0,15.846710,50,30,30,218123068978044.843750,26.346710
"random",0.108000,0.132000,0.040000,0.180000,4,0,1,0,15.857237,100,10,30,82.339472,26.357237
"random",0.072000,0,0.200000,0.180000,4,0,1,0,15.861567,80,30,30,119.565168,26.361567
"habit",0.108000,0,0.120000,0.180000,4,0.200000,1,0,15.894730,80,40,30,81.264867,26.394730
"random",0.180000,0.088000,0.200000,0.180000,4,0,1,0,19.427278,90,40,20,69.867069,26.427278
"habit",0.036000,0.132000,0.040000,0.180000,2,1,1,0,12.459879,80,30,40,62.402687,26.459879
"random",0.072000,0.220000,0.040000,0.180000,7,0,1,0,22.962593,80,30,10,3.77678119833238e+23,26.462593
"habit",0.036000,0.088000,0.040000,0.180000,2,0.800000,1,0,12.477148,90,50,40,62.057631,26.477148
"habit",0.036000,0,0.200000,0.180000,2,0,1,0,12.509302,80,60,40,62.664466,26.509302
"habit",0.180000,0.044000,0.080000,0.180000,4,0.600000,1,0,16.010846,80,20,30,67.443092,26.510846
"random",0.108000,0.220000,0.120000,0.180000,4,0,1,0,16.012409,60,30,30,81.483423,26.512409
"habit",0.036000,0,0.040000,0.180000,2,0.400000,1,0,12.518270,80,50,40,62.552823,26.518270
"random",0.144000,0.088000,0.080000,0.180000,4,0,1,0,16.021697,70,20,30,71.662450,26.521697
"random",0.108000,0.088000,0,0.180000,14,0,1,0,12.545045,70,40,40,72.329403,26.545045
"random",0.036000,0.088000,0.200000,0.180000,2,0,1,0,12.545193,100,40,40,62.187051,26.545193
"habit",0.144000,0.220000,0.200000,0.180000,4,0.600000,1,0,16.058721,70,30,30,73.916749,26.558721
"random",0.180000,0.088000,0.200000,0.180000,7,0,1,0,23.079443,80,40,10,264.152152,26.579443
"habit",0.072000,0,0.160000,0.180000,4,0.200000,1,0,16.080927,90,50,30,126.508139,26.580927
"habit",0.144000,0.132000,0.200000,0.180000,4,0.200000,1,0,16.091483,60,10,30,71.537948,26.591483
"habit",0.072000,0.220000,0.120000,0.180000,2,0.800000,1,0,12.596459,100,40,40,55.762935,26.596459
"random",0.072000,0.176000,0,0.180000,12,0,1,0,12.629283,90,20,40,75.330570,26.629283
"habit",0.180000,0.132000,0,0.180000,14,0.200000,1,0,12.635133,80,40,40,62.182864,26.635133
"random",0.036000,0,0.040000,0.180000,2,0,1,0,12.642846,100,70,40,62.787943,26.642846
"random",0.180000,0.132000,0.120000,0.180000,7,0,1,0,23.154950,80,20,10,282.364441,26.654950
"habit",0.036000,0,0,0.180000,2,0.200000,1,0,12.668347,90,50,40,63.441662,26.668347
"random",0.144000,0.176000,0.120000,0.180000,4,0,1,0,16.238150,80,10,30,71.490769,26.738150
"random",0.036000,0.088000,0.080000,0.180000,2,0,1,0,12.743154,90,40,40,62.096492,26.743154
"random",0.036000,0.132000,0,0.180000,12,0,1,0,12.758139,80,50,40,149.545933,26.758139
"habit",0,0.220000,0.080000,0.180000,12,1,1,0,23.272895,60,60,10,2.1029497647183673e+114,26.772895
"random",0.036000,0.220000,0.200000,0.180000,2,0,1,0,12.776900,100,40,40,62.476409,26.776900
"habit",0.144000,0.220000,0.160000,0.180000,4,0.400000,1,0,16.285583,70,20,30,71.614424,26.785583
"random",0.072000,0.132000,0.080000,0.180000,4,0,1,0,16.299629,80,50,30,126.272775,26.799629
"random",0.072000,0.044000,0.080000,0.180000,4,0,1,0,16.333640,70,60,30,120.283483,26.833640
"random",0.180000,0.132000,0.200000,0.180000,4,0,1,0,16.350483,70,50,30,67.702993,26.850483
"random",0.036000,0.220000,0.080000,0.180000,2,0,1,0,12.872033,90,60,40,62.868689,26.872033
"random",0.180000,0.220000,0.040000,0.180000,14,0,1,0,12.880990,40,0,40,137.909050,26.880990
"random",0.072000,0.220000,0,0.180000,14,0,1,0,12.891879,60,50,40,91.305628,26.891879
"random",0.180000,0.044000,0.040000,0.180000,7,0,1,0,19.903759,80,30,20,229.128407,26.903759
"random",0.180000,0.044000,0.080000,0.180000,7,0,1,0,23.430395,80,40,10,245.678171,26.930395
"random",0.108000,0.220000,0.040000,0.180000,14,0,1,0,12.948525,10,30,40,3816931.900444,26.948525
"random",0.180000,0.088000,0.160000,0.180000,4,0,1,0,16.463042,70,20,30,66.831154,26.963042
"habit",0.144000,0.220000,0.040000,0.180000,14,0.600000,1,0,12.998609,30,40,40,229.427119,26.998609
"habit",0.108000,0,0.160000,0.180000,4,0.400000,1,0,16.520102,60,30,30,83.945374,27.020102
"habit",0.036000,0.176000,0.040000,0.180000,2,0,1,0,13.034644,90,60,40,62.500406,27.034644
"habit",0.180000,0.220000,0.080000,0.180000,7,0.400000,1,0,20.066665,40,10,20,205.785852,27.066665
"random",0.072000,0.132000,0,0.180000,12,0,1,0,13.066983,100,70,40,75.773208,27.066983
"habit",0.144000,0.176000,0,0.180000,14,0.200000,1,0,13.123637,70,50,40,67.134303,27.123637
"habit",0.108000,0.176000,0.040000,0.180000,9,1,1,0,20.191891,40,40,20,2.095066466489346e+23,27.191891
"random",0.036000,0.220000,0,0.180000,14,0,1,0,13.192161,70,50,40,905.257210,27.192161
"random",0,0.220000,0.040000,0.180000,7,0,1,0,23.714669,70,70,10,1.3350882178180204e+55,27.214669
"random",0.036000,0.088000,0.040000,0.180000,2,0,1,0,13.215304,100,70,40,62.266781,27.215304
"habit",0.108000,0,0,0.180000,4,0.800000,1,0,20.234550,90,50,20,89.563710,27.234550
"random",0.072000,0.132000,0,0.180000,14,0,1,0,13.237671,70,40,40,92.218497,27.237671
"random",0.072000,0,0.040000,0.180000,4,0,1,0,16.788669,70,60,30,122.071300,27.288669
"habit",0.108000,0.088000,0.160000,0.180000,4,0.800000,1,0,20.298808,90,40,20,87.588474,27.298808
"habit",0.144000,0.088000,0.200000,0.180000,4,0,1,0,16.816990,70,50,30,73.550343,27.316990
"random",0.072000,0.088000,0,0.180000,14,0,1,0,13.318646,90,50,40,91.832144,27.318646
"habit",0.036000,0.176000,0.080000,0.180000,2,0.200000,1,0,13.323632,90,60,40,63.087119,27.323632
"habit",0.072000,0.220000,0.040000,0.180000,7,0.800000,1,0,20.340399,70,0,20,1.0716330047458144e+25,27.340399
"habit",0.180000,0,0,0.180000,4,0,1,0,16.879342,80,40,30,66.658764,27.379342
"habit",0.180000,0.044000,0,0.180000,12,0.800000,1,0,13.388575,90,50,40,59.305337,27.388575
"random",0.036000,0.044000,0.040000,0.180000,2,0,1,0,13.397119,100,50,40,62.733434,27.397119
"random",0.036000,0.088000,0.120000,0.180000,2,0,1,0,13.427270,90,60,40,63.046587,27.427270
"random",0,0.220000,0.040000,0.180000,12,0,1,0,13.432601,40,30,40,2.4715281504119622e+45,27.432601
"habit",0.072000,0.220000,0.040000,0.180000,4,0.600000,1,0,17.029890,80,20,30,111.489351,27.529890
"habit",0.108000,0.220000,0.040000,0.180000,12,0.200000,1,0,13.567005,30,50,40,477.087437,27.567005
"habit",0.036000,0,0.160000,0.180000,2,1,1,0,13.578043,90,70,40,63.164988,27.578043
"random",0.108000,0.220000,0,0.180000,2,0,1,0,10.083674,90,20,50,50.179656,27.583674
"habit",0.072000,0.088000,0,0.180000,12,0.400000,1,0,13.583924,90,60,40,76.300008,27.583924
"random",0.072000,0.176000,0,0.180000,14,0,1,0,13.589983,90,50,40,91.187813,27.589983
"random",0.072000,0.176000,0,0.180000,2,0,1,0,10.107030,80,60,50,50.256445,27.607030
"random",0.036000,0.088000,0,0.180000,2,0,1,0,10.133332,80,60,50,50.514425,27.633332
"random",0.072000,0.044000,0.160000,0.180000,4,0,1,0,17.134904,90,30,30,128.464212,27.634904
"habit",0.036000,0.044000,0,0.180000,2,0.400000,1,0,10.139098,100,70,50,50.514671,27.639098
"habit",0.036000,0.088000,0,0.180000,2,0.600000,1,0,10.140172,80,60,50,50.500427,27.640172
"random",0.108000,0.220000,0.040000,0.180000,12,0,1,0,13.644419,40,50,40,380.930783,27.644419
"random",0.108000,0.220000,0.040000,0.180000,7,0,1,0,17.191725,60,10,30,15977.243850,27.691725
"random",0,0.220000,0.040000,0.180000,14,0,1,0,13.693865,40,50,40,3.0057895301997413e+53,27.693865
"habit",0.072000,0.176000,0.080000,0.180000,4,0.600000,1,0,20.702658,90,50,20,130.159458,27.702658
"habit",0.072000,0.220000,0.200000,0.180000,4,0.200000,1,0,17.236161,70,40,30,133.683795,27.736161
"habit",0.108000,0.220000,0.120000,0.180000,4,0,1,0,17.289880,70,40,30,85.150493,27.789880
"random",0.072000,0.088000,0,0.180000,4,0,1,0,10.356044,80,40,50,51.610282,27.856044
"habit",0.180000,0.220000,0.120000,0.180000,7,0.600000,1,0,20.911330,70,30,20,355.449067,27.911330
"random",0.036000,0.220000,0.040000,0.180000,12,0,1,0,13.961878,80,30,40,9.764353157345771e+28,27.961878
"random",0.180000,0.220000,0.200000,0.180000,7,0,1,0,20.996643,70,30,20,274.856111,27.996643
"habit",0,0.220000,0.080000,0.180000,14,0,1,0,21.031320,50,20,20,4.7851695556277134e+129,28.031320
"random",0.180000,0,0.120000,0.180000,7,0,1,0,21.034831,40,20,20,250.357642,28.034831
"habit",0.144000,0.088000,0.040000,0.180000,4,0.400000,1,0,17.547983,80,20,30,75.868431,28.047983
"habit",0.036000,0.088000,0,0.180000,4,0.800000,1,0,10.551671,90,40,50,53.257822,28.051671
"random",0.072000,0.176000,0.200000,0.180000,4,0,1,0,17.574485,90,30,30,132.175224,28.074485
"random",0.180000,0.044000,0.040000,0.180000,4,0,1,0,17.627114,70,30,30,68.828295,28.127114
"habit",0.036000,0.220000,0,0.180000,4,0.200000,1,0,10.675533,100,60,50,53.351058,28.175533
"habit",0.108000,0.088000,0.120000,0.180000,4,0.600000,1,0,17.742952,90,30,30,82.387411,28.242952
"habit",0.108000,0.132000,0.160000,0.180000,4,1,1,0,21.381805,80,50,20,91.788709,28.381805
"habit",0.144000,0.088000,0.160000,0.180000,4,1,1,0,17.891635,90,20,30,73.047247,28.391635
"random",0.180000,0.132000,0.040000,0.180000,14,0,1,0,21.453942,50,30,20,4.7649408053755634e+36,28.453942
"random",0.180000,0.132000,0.040000,0.180000,7,0,1,0,21.464017,60,40,20,213.068784,28.464017
"habit",0.036000,0.220000,0.080000,0.180000,14,0.200000,1,0,21.473169,30,20,20,1.080345655190576e+102,28.473169
"random",0.072000,0,0.080000,0.180000,4,0,1,0,17.998687,80,30,30,125.988287,28.498687
"random",0.108000,0.088000,0.080000,0.180000,4,0,1,0,14.563572,90,30,40,79.883074,28.563572
"random",0.108000,0.132000,0.040000,0.180000,14,0,1,0,18.084959,40,40,30,4.9057983323854415e+25,28.584959
"habit",0.180000,0.176000,0.160000,0.180000,7,0.600000,1,0,25.221759,60,30,10,455.086447,28.721759
"random",0.072000,0.044000,0.040000,0.180000,4,0,1,0,18.255957,80,30,30,118.690344,28.755957
"habit",0.072000,0.220000,0.120000,0.180000,4,1,1,0,21.800721,90,40,20,144.394330,28.800721
"habit",0.036000,0.132000,0,0.180000,7,0,1,0,11.329668,100,40,50,63.743030,28.829668
"random",0.036000,0.220000,0,0.180000,7,0,1,0,11.346360,90,60,50,63.121450,28.846360
"habit",0.072000,0.176000,0,0.180000,7,0.400000,1,0,11.356912,80,40,50,56.103146,28.856912
"random",0.072000,0,0.120000,0.180000,2,0,1,0,11.405429,90,20,50,55.619006,28.905429
"habit",0.180000,0.132000,0.040000,0.180000,4,0.800000,1,0,14.962603,80,20,40,66.385929,28.962603
"random",0.144000,0.132000,0.160000,0.180000,2,0,1,0,11.479001,80,20,50,52.814861,28.979001
"random",0.144000,0.220000,0.040000,0.180000,2,0,1,0,11.483087,80,40,50,52.771969,28.983087
"habit",0.072000,0,0.040000,0.180000,4,0.800000,1,0,18.532552,90,40,30,131.963645,29.032552
"habit",0.072000,0.176000,0.080000,0.180000,2,0.400000,1,0,11.547170,80,40,50,55.728537,29.047170
"random",0.036000,0.176000,0,0.180000,14,0,1,0,15.050318,90,70,40,1198.851077,29.050318
"random",0.180000,0.088000,0,0.180000,12,0,1,0,11.573485,80,30,50,58.273896,29.073485
"random",0.108000,0.132000,0.120000,0.180000,2,0,1,0,11.575883,80,20,50,53.758378,29.075883
"habit",0.144000,0.044000,0.160000,0.180000,2,0.600000,1,0,11.617558,90,40,50,52.971044,29.117558
"habit",0.108000,0.044000,0.040000,0.180000,2,1,1,0,11.652863,90,40,50,53.659398,29.152863
"random",0.180000,0.220000,0,0.180000,14,0,1,0,11.656900,50,40,50,61.769652,29.156900
"habit",0.108000,0.132000,0.080000,0.180000,4,0.600000,1,0,15.179149,90,40,40,82.517497,29.179149
"habit",0.036000,0.220000,0,0.180000,7,0.400000,1,0,11.686608,80,70,50,63.485514,29.186608
"habit",0.072000,0.088000,0.040000,0.180000,4,0,1,0,18.701619,70,70,30,127.784027,29.201619
"random",0.108000,0.132000,0,0.180000,14,0,1,0,11.723782,60,20,50,72.163671,29.223782
"random",0.108000,0.176000,0.120000,0.180000,4,0,1,0,15.224013,70,20,40,84.970965,29.224013
"random",0.108000,0.088000,0.160000,0.180000,4,0,1,0,15.231353,80,70,40,82.061164,29.231353
"habit",0.144000,0.044000,0,0.180000,14,0.800000,1,0,15.257314,90,40,40,68.406740,29.257314
"random",0.072000,0.220000,0.080000,0.180000,14,0,1,0,18.761491,20,10,30,1.1262305722108447e+94,29.261491
"random",0.036000,0,0.080000,0.180000,2,0,1,0,15.299242,90,60,40,63.586304,29.299242
"habit",0.108000,0.088000,0,0.180000,14,0.800000,1,0,15.344940,90,50,40,77.462209,29.344940
"habit",0,0.220000,0.040000,0.180000,7,0.400000,1,0,22.377889,70,20,20,4.6473063208962534e+55,29.377889
"habit",0.180000,0.088000,0.160000,0.180000,7,0.200000,1,0,22.399336,90,30,20,278.710655,29.399336
"random",0.072000,0.088000,0.080000,0.180000,2,0,1,0,11.930086,80,30,50,55.504892,29.430086
"random",0.072000,0.176000,0.080000,0.180000,2,0,1,0,11.969960,90,40,50,55.627927,29.469960
"random",0.108000,0.176000,0.040000,0.180000,12,0,1,0,15.478758,60,20,40,146817585601403740,29.478758
"random",0.072000,0.044000,0.200000,0.180000,4,0,1,0,19.041986,90,20,30,124.930013,29.541986
"random",0.036000,0,0,0.180000,2,0,1,0,12.042550,100,40,50,62.509618,29.542550
"habit",0.108000,0.132000,0.040000,0.180000,12,1,1,0,19.112431,50,40,30,366804525980606300000,29.612431
"habit",0.144000,0.220000,0.040000,0.180000,4,1,1,0,15.630195,70,30,40,71.271001,29.630195
"random",0.036000,0.176000,0.040000,0.180000,9,0,1,0,19.153540,90,50,30,7.054154326009375e+47,29.653540
"habit",0.180000,0,0.120000,0.180000,4,0.600000,1,0,15.658217,80,10,40,66.369592,29.658217
"random",0.072000,0.044000,0.200000,0.180000,2,0,1,0,12.159445,80,40,50,55.864666,29.659445
"random",0.036000,0.220000,0.160000,0.180000,2,0,1,0,12.178110,100,60,50,61.926869,29.678110
"random",0.108000,0.044000,0,0.180000,14,0,1,0,12.184361,90,60,50,72.246429,29.684361
"habit",0.108000,0.044000,0,0.180000,12,0.400000,1,0,12.194752,80,40,50,64.918740,29.694752
"habit",0.036000,0.220000,0.040000,0.180000,2,0.200000,1,0,12.249620,80,50,50,61.897257,29.749620
"habit",0.180000,0,0.040000,0.180000,4,0.200000,1,0,15.807963,70,40,40,67.061308,29.807963
"random",0.036000,0.176000,0.200000,0.180000,2,0,1,0,12.350694,90,30,50,62.332872,29.850694
"habit",0.072000,0.044000,0.040000,0.180000,2,0.800000,1,0,12.361698,90,30,50,56.157020,29.861698
"habit",0.108000,0.220000,0.040000,0.180000,9,0,1,0,19.398142,70,20,30,234492961453.648499,29.898142
"random",0.036000,0.220000,0.120000,0.180000,2,0,1,0,12.424847,90,70,50,62.570121,29.924847
"habit",0.180000,0.220000,0.080000,0.180000,14,1,1,0,22.942380,40,40,20,9.100306737583708e+73,29.942380
"habit",0.036000,0.132000,0.120000,0.180000,2,0.200000,1,0,12.471405,90,50,50,62.869488,29.971405
"habit",0.036000,0.220000,0.040000,0.180000,14,0,1,0,12.505302,30,20,50,8.575255667131035e+37,30.005302
"habit",0.036000,0.220000,0.080000,0.180000,2,0.400000,1,0,12.559664,100,70,50,62.500874,30.059664
"habit",0.036000,0,0.120000,0.180000,2,0.800000,1,0,12.563327,90,50,50,62.323782,30.063327
"random",0.144000,0.220000,0.120000,0.180000,7,0,1,0,19.565557,50,40,30,785.703264,30.065557
"habit",0.180000,0.176000,0.040000,0.180000,12,0.400000,1,0,16.068174,40,30,40,183.370455,30.068174
"random",0.180000,0.088000,0.080000,0.180000,7,0,1,0,23.111155,50,30,20,251.891072,30.111155
"habit",0.072000,0.220000,0.080000,0.180000,4,0.800000,1,0,16.134197,100,30,40,120.230193,30.134197
"habit",0.180000,0.132000,0.120000,0.180000,7,0.200000,1,0,23.179995,90,10,20,308.372153,30.179995
"random",0.180000,0.220000,0.120000,0.180000,7,0,1,0,23.188244,60,30,20,251.176227,30.188244
"habit",0.144000,0.044000,0.120000,0.180000,4,0.600000,1,0,23.227390,80,20,20,78.789786,30.227390
"random",0.180000,0.220000,0.040000,0.180000,7,0,1,0,19.783609,60,40,30,150.979974,30.283609
"habit",0,0.220000,0.040000,0.180000,4,0.200000,1,0,23.289514,70,50,20,1.4792862376303041e+22,30.289514
"habit",0.144000,0.044000,0.160000,0.180000,4,0.800000,1,0,23.299594,80,40,20,77.755845,30.299594
"random",0.036000,0.132000,0.040000,0.180000,2,0,1,0,12.847679,90,50,50,62.793539,30.347679
"random",0.180000,0.176000,0.040000,0.180000,14,0,1,0,12.862978,30,10,50,165.879741,30.362978
"habit",0.180000,0,0.200000,0.180000,4,1,1,0,19.924824,80,40,30,70.088935,30.424824
"habit",0.036000,0.044000,0.160000,0.180000,2,0,1,0,12.960500,100,70,50,62.106371,30.460500
"random",0.180000,0.088000,0.040000,0.180000,7,0,1,0,23.468427,90,30,20,239.153975,30.468427
"habit",0.108000,0.176000,0.040000,0.180000,4,0.600000,1,0,16.483719,70,50,40,81.381620,30.483719
"random",0.036000,0.176000,0.120000,0.180000,2,0,1,0,13.054298,100,70,50,62.670081,30.554298
"habit",0.072000,0,0,0.180000,4,0.600000,1,0,16.607202,90,60,40,119.523199,30.607202
"habit",0.036000,0.088000,0,0.180000,12,0.200000,1,0,13.118786,80,30,50,147.589196,30.618786
"random",0.180000,0,0,0.180000,7,0,1,0,20.133055,80,20,30,249.680904,30.633055
"random",0.144000,0,0.040000,0.180000,4,0,1,0,16.637524,70,20,40,73.202222,30.637524
"habit",0.072000,0,0.120000,0.180000,4,0,1,0,16.647981,90,50,40,125.039327,30.647981
"random",0.144000,0.176000,0.080000,0.180000,7,0,1,0,20.150424,80,40,30,971.710664,30.650424
"habit",0.036000,0.220000,0.040000,0.180000,7,0.600000,1,0,23.668514,70,20,20,2.0636865721514123e+40,30.668514
"habit",0.072000,0.220000,0,0.180000,14,0,1,0,13.186303,70,50,50,92.580765,30.686303
"habit",0.036000,0.132000,0,0.180000,14,0.600000,1,0,16.717593,90,60,40,248146.912844,30.717593
"random",0.036000,0.088000,0,0.180000,12,0,1,0,13.225770,80,40,50,140.794580,30.725770
"random",0.144000,0.132000,0.040000,0.180000,12,0,1,0,20.248689,70,30,30,4.01721843304127e+31,30.748689
"random",0.108000,0.132000,0.080000,0.180000,4,0,1,0,16.810796,80,30,40,84.392239,30.810796
"random",0.180000,0.132000,0.080000,0.180000,7,0,1,0,20.312183,70,30,30,210.446391,30.812183
"habit",0.144000,0.220000,0,0.180000,14,0.400000,1,0,13.329009,80,30,50,67.371264,30.829009
"habit",0.144000,0,0.080000,0.180000,4,0.200000,1,0,16.878143,70,30,40,72.131756,30.878143
"random",0.180000,0.176000,0.160000,0.180000,7,0,1,0,20.414704,60,50,30,249.707808,30.914704
"random",0.036000,0.176000,0.160000,0.180000,2,0,1,0,13.453363,90,70,50,62.350457,30.953363
"random",0,0.220000,0.040000,0.180000,9,0,1,0,20.456325,70,30,30,4.3587864594347273e+64,30.956325
"random",0.144000,0,0.200000,0.180000,4,0,1,0,16.957350,90,20,40,71.506724,30.957350
"random",0.108000,0,0.200000,0.180000,4,0,1,0,17.009305,70,50,40,86.510648,31.009305
"habit",0.036000,0.132000,0.200000,0.180000,2,0.600000,1,0,13.552824,90,70,50,63.187018,31.052824
"habit",0.144000,0.176000,0.160000,0.180000,4,0.200000,1,0,17.083080,70,40,40,72.831056,31.083080
"habit",0.072000,0,0.080000,0.180000,4,1,1,0,24.109834,100,30,20,189.260080,31.109834
"habit",0.108000,0.132000,0.120000,0.180000,4,0.800000,1,0,17.119769,80,40,40,85.452357,31.119769
"habit",0.036000,0.088000,0.200000,0.180000,2,0.400000,1,0,13.623630,90,70,50,63.026260,31.123630
"random",0.036000,0.132000,0,0.180000,2,0,1,0,10.132611,100,60,60,50.509180,31.132611
"random",0,0.220000,0.080000,0.180000,14,0,1,0,20.664030,30,50,30,1.3014822250466705e+117,31.164030
"habit",0.108000,0.176000,0.200000,0.180000,4,0.200000,1,0,17.257227,70,20,40,83.940520,31.257227
"random",0.072000,0.220000,0.040000,0.180000,14,0,1,0,13.778784,40,40,50,1.0631517027434374e+22,31.278784
"random",0.072000,0.044000,0,0.180000,14,0,1,0,13.778923,90,50,50,92.027182,31.278923
"random",0.072000,0.176000,0.080000,0.180000,4,0,1,0,17.343154,80,60,40,125.428265,31.343154
"habit",0.180000,0.044000,0.160000,0.180000,7,0,1,0,24.349599,70,30,20,256.314922,31.349599
"habit",0.036000,0.176000,0.040000,0.180000,12,0.800000,1,0,17.356363,60,20,40,5.056451834159768e+39,31.356363
"habit",0,0.220000,0.040000,0.180000,12,0.800000,1,0,13.863797,50,30,50,1.1617131631958806e+47,31.363797
"habit",0.036000,0.220000,0.040000,0.180000,12,1,1,0,13.960452,40,50,50,2.0390787556076382e+31,31.460452
