groupSize,tiredness,forgetfulness,intensity,propensity,repeats,runaway,totalPower,log10TotalPower,top5SharePct,top10Stability20Pct,topBottomRatio,log10TopBottomRatio,oligarchyScore
10,0.500000,0.200000,0.078000,0.200000,1,0,63.629681,1.803660,11.175201,20,1.244804,0.095101,19.316413
10,0.500000,0.200000,0.078000,0.400000,1,0,63.271099,1.801205,11.544004,20,1.309175,0.116998,19.947974
10,0.500000,0.200000,0.078000,0.600000,1,0,63.353798,1.801773,11.423019,30,1.307640,0.116488,23.320879
10,0.500000,0.200000,0.078000,0.800000,1,0,63.517877,1.802896,11.272040,30,1.277892,0.106494,23.049969
10,0.500000,0.200000,0.078000,1,1,0,63.672030,1.803949,11.258534,30,1.331418,0.124314,23.250306
10,0.500000,0.200000,0.112000,0,1,0,71.014851,1.851349,11.598454,20,1.386274,0.141849,20.300644
10,0.500000,0.200000,0.112000,0.200000,1,0,71.091296,1.851816,11.613519,0,1.399647,0.146019,13.365741
10,0.500000,0.200000,0.112000,0.400000,1,0,70.838071,1.850267,11.714799,20,1.421251,0.152671,20.546850
10,0.500000,0.200000,0.112000,0.600000,1,0,70.695879,1.849394,11.470411,10,1.397242,0.145272,16.713670
10,0.500000,0.200000,0.112000,0.800000,1,0,70.030350,1.845286,11.936895,20,1.447897,0.160738,20.865747
10,0.500000,0.200000,0.112000,1,1,0,70.918036,1.850757,12.219885,10,1.554555,0.191606,18.019158
10,0.500000,0.200000,0.146000,0,1,0,78.933891,1.897264,12.532006,30,1.570085,0.195923,25.383084
10,0.500000,0.200000,0.146000,0.200000,1,0,79.380603,1.899714,11.933876,20,1.476219,0.169151,20.963686
10,0.500000,0.200000,0.146000,0.400000,1,0,79.799688,1.902001,12.322590,20,1.553627,0.191347,21.618750
10,0.500000,0.200000,0.146000,0.600000,1,0,79.871997,1.902395,12.323793,30,1.556988,0.192285,25.131216
10,0.500000,0.200000,0.146000,0.800000,1,0,78.934296,1.897266,11.949218,10,1.585103,0.200058,17.849909
10,0.500000,0.200000,0.146000,1,1,0,81.976735,1.913691,13.347738,30,1.817797,0.259545,26.962282
10,0.500000,0.200000,0.180000,0,1,0,89.833187,1.953437,12.573941,10,1.701822,0.230914,18.844911
10,0.500000,0.200000,0.180000,0.200000,1,0,89.587823,1.952249,12.406549,20,1.611795,0.207310,21.894265
10,0.500000,0.200000,0.180000,0.400000,1,0,89.985943,1.954175,12.355019,30,1.663656,0.221064,25.507782
10,0.500000,0.200000,0.180000,0.600000,1,0,89.051283,1.949640,12.141838,20,1.747735,0.242475,22.051544
10,0.500000,0.200000,0.180000,0.800000,1,0,88.894276,1.948874,12.844492,20,1.782556,0.251043,22.857009
10,0.500000,0.200000,0.180000,1,1,0,89.894722,1.953734,12.469899,20,1.836651,0.264027,22.638218
10,0.500000,0.300000,0.010000,0,1,0,51.080963,1.708259,10.204722,0,1.035449,0.015129,10.386268
10,0.500000,0.300000,0.010000,0.200000,1,0,51.009242,1.707649,10.170832,10,1.033428,0.014280,13.842196
10,0.500000,0.300000,0.010000,0.400000,1,0,51.059976,1.708081,10.201197,0,1.034873,0.014887,10.379841
10,0.500000,0.300000,0.010000,0.600000,1,0,51.066567,1.708137,10.201482,20,1.036646,0.015630,17.389046
10,0.500000,0.300000,0.010000,0.800000,1,0,51.064935,1.708123,10.156377,10,1.032656,0.013956,13.823846
10,0.500000,0.300000,0.010000,1,1,0,51.125901,1.708641,10.179880,10,1.034933,0.014912,13.858829
10,0.500000,0.300000,0.044000,0,1,0,54.908101,1.739636,10.742317,10,1.144807,0.058732,14.947106
10,0.500000,0.300000,0.044000,0.200000,1,0,54.686514,1.737880,10.818211,10,1.154625,0.062441,15.067501
10,0.500000,0.300000,0.044000,0.400000,1,0,54.775286,1.738585,10.876261,20,1.165898,0.066660,18.676186
10,0.500000,0.300000,0.044000,0.600000,1,0,54.844276,1.739131,11.009094,20,1.180785,0.072171,18.875142
10,0.500000,0.300000,0.044000,0.800000,1,0,54.799103,1.738773,10.886585,40,1.162466,0.065380,25.671147
10,0.500000,0.300000,0.044000,1,1,0,54.923918,1.739762,10.602868,30,1.132032,0.053859,21.749173
10,0.500000,0.300000,0.078000,0,1,0,58.678981,1.768483,11.378765,0,1.278695,0.106767,12.659966
10,0.500000,0.300000,0.078000,0.200000,1,0,58.864548,1.769854,11.454138,20,1.287470,0.109737,19.770983
10,0.500000,0.300000,0.078000,0.400000,1,0,59.020242,1.771001,11.416477,30,1.277089,0.106221,23.191130
10,0.500000,0.300000,0.078000,0.600000,1,0,58.893339,1.770066,11.538469,20,1.292019,0.111269,19.873695
10,0.500000,0.300000,0.078000,0.800000,1,0,58.876116,1.769939,11.294920,20,1.285963,0.109228,19.605661
10,0.500000,0.300000,0.078000,1,1,0,59.053993,1.771249,11.824482,0,1.357666,0.132793,13.417995
10,0.500000,0.300000,0.112000,0,1,0,62.800377,1.797962,11.793534,10,1.394761,0.144500,17.027530
10,0.500000,0.300000,0.112000,0.200000,1,0,62.886168,1.798555,12.143271,20,1.430229,0.155406,21.008139
10,0.500000,0.300000,0.112000,0.400000,1,0,63.020970,1.799485,11.873319,20,1.388323,0.142490,20.583204
10,0.500000,0.300000,0.112000,0.600000,1,0,62.635528,1.796821,11.655478,30,1.385255,0.141530,23.853836
10,0.500000,0.300000,0.112000,0.800000,1,0,62.839484,1.798233,12.120116,20,1.455676,0.163065,21.076891
10,0.500000,0.300000,0.112000,1,1,0,62.845311,1.798273,11.948331,10,1.456422,0.163287,17.407779
10,0.500000,0.300000,0.146000,0,1,0,68.220129,1.833913,12.460976,20,1.498167,0.175560,21.567699
10,0.500000,0.300000,0.146000,0.200000,1,0,67.472820,1.829129,12.707552,0,1.593285,0.202294,15.135075
10,0.500000,0.300000,0.146000,0.400000,1,0,67.117290,1.826834,12.229513,10,1.533924,0.185804,17.959160
10,0.500000,0.300000,0.146000,0.600000,1,0,67.471588,1.829121,12.436415,20,1.537795,0.186898,21.679197
10,0.500000,0.300000,0.146000,0.800000,1,0,67.295383,1.827985,12.489358,20,1.562886,0.193927,21.816484
10,0.500000,0.300000,0.146000,1,1,0,69.379516,1.841231,14.174431,0,1.819217,0.259884,17.293044
10,0.500000,0.300000,0.180000,0,1,0,72.221805,1.858668,12.538863,20,1.595725,0.202958,21.974358
10,0.500000,0.300000,0.180000,0.200000,1,0,73.216991,1.864612,12.698597,20,1.601258,0.204461,22.152133
10,0.500000,0.300000,0.180000,0.400000,1,0,72.612380,1.861011,12.842672,20,1.626117,0.211152,22.376495
10,0.500000,0.300000,0.180000,0.600000,1,0,73.223286,1.864649,13.341202,20,1.750776,0.243231,23.259969
10,0.500000,0.300000,0.180000,0.800000,1,0,73.491013,1.866234,12.486706,20,1.660527,0.220246,22.129659
10,0.500000,0.300000,0.180000,1,1,0,72.113072,1.858014,13.290303,10,1.691381,0.228242,19.529202
10,0.500000,0.400000,0.010000,0,1,0,50.837983,1.706188,10.170321,20,1.031373,0.013416,17.331308
10,0.500000,0.400000,0.010000,0.200000,1,0,50.799908,1.705863,10.175418,10,1.030447,0.013026,13.831724
10,0.500000,0.400000,0.010000,0.400000,1,0,50.819068,1.706027,10.162696,20,1.029805,0.012755,17.315758
10,0.500000,0.400000,0.010000,0.600000,1,0,50.811837,1.705965,10.209132,30,1.035464,0.015135,20.890752
10,0.500000,0.400000,0.010000,0.800000,1,0,50.785283,1.705738,10.168062,30,1.030361,0.012990,20.823937
10,0.500000,0.400000,0.010000,1,1,0,50.866972,1.706436,10.270113,20,1.043034,0.018299,17.489695
10,0.500000,0.400000,0.044000,0,1,0,53.660174,1.729652,10.715566,10,1.132516,0.054044,14.864100
10,0.500000,0.400000,0.044000,0.200000,1,0,53.780894,1.730628,10.796547,10,1.146597,0.059411,15.009478
10,0.500000,0.400000,0.044000,0.400000,1,0,53.877640,1.731409,10.901889,30,1.158076,0.063737,22.166734
10,0.500000,0.400000,0.044000,0.600000,1,0,53.780187,1.730622,10.927541,30,1.159597,0.064307,22.199225
10,0.500000,0.400000,0.044000,0.800000,1,0,53.596436,1.729136,10.712333,30,1.139774,0.056819,21.894158
10,0.500000,0.400000,0.044000,1,1,0,53.983463,1.732261,11.065198,0,1.183311,0.073099,11.942386
10,0.500000,0.400000,0.078000,0,1,0,56.367609,1.751030,11.346050,10,1.260296,0.100473,16.051722
10,0.500000,0.400000,0.078000,0.200000,1,0,56.883841,1.754989,11.512139,10,1.274207,0.105240,16.275018
10,0.500000,0.400000,0.078000,0.400000,1,0,57.112233,1.756729,11.775776,20,1.292832,0.111542,20.114280
10,0.500000,0.400000,0.078000,0.600000,1,0,56.721038,1.753744,11.305165,20,1.256358,0.099114,19.494527
10,0.500000,0.400000,0.078000,0.800000,1,0,56.885145,1.754999,11.691584,10,1.293513,0.111771,16.532834
10,0.500000,0.400000,0.078000,1,1,0,56.798145,1.754334,11.394382,10,1.277861,0.106484,16.172185
10,0.500000,0.400000,0.112000,0,1,0,59.643140,1.775560,11.925912,10,1.386256,0.141843,17.128034
10,0.500000,0.400000,0.112000,0.200000,1,0,59.726221,1.776165,11.760679,20,1.356188,0.132320,20.348518
10,0.500000,0.400000,0.112000,0.400000,1,0,59.638705,1.775528,12.205595,20,1.427673,0.154629,21.061141
10,0.500000,0.400000,0.112000,0.600000,1,0,60.039144,1.778434,11.841916,10,1.371463,0.137184,16.988123
10,0.500000,0.400000,0.112000,0.800000,1,0,59.989797,1.778077,12.395633,30,1.460502,0.164502,24.869657
10,0.500000,0.400000,0.112000,1,1,0,59.539980,1.774809,12.170097,20,1.432077,0.155967,21.041695
10,0.500000,0.400000,0.146000,0,1,0,63.344587,1.801710,12.617019,20,1.533888,0.185794,21.846543
10,0.500000,0.400000,0.146000,0.200000,1,0,63.032713,1.799566,12.262797,30,1.483925,0.171412,24.819740
10,0.500000,0.400000,0.146000,0.400000,1,0,63.281070,1.801274,12.249522,40,1.491215,0.173540,28.332007
10,0.500000,0.400000,0.146000,0.600000,1,0,63.144734,1.800337,12.579009,10,1.501273,0.176460,18.196526
10,0.500000,0.400000,0.146000,0.800000,1,0,63.309699,1.801470,12.265253,10,1.507372,0.178220,17.903898
10,0.500000,0.400000,0.146000,1,1,0,64.359111,1.808610,13.436788,10,1.621347,0.209876,19.455299
10,0.500000,0.400000,0.180000,0,1,0,65.872094,1.818701,13.205924,20,1.661448,0.220487,22.851765
10,0.500000,0.400000,0.180000,0.200000,1,0,66.173671,1.820685,12.835740,10,1.603478,0.205063,18.796496
10,0.500000,0.400000,0.180000,0.400000,1,0,67.043484,1.826357,13.420722,40,1.728295,0.237618,30.272135
10,0.500000,0.400000,0.180000,0.600000,1,0,66.580858,1.823349,13.138501,30,1.640445,0.214962,26.218040
10,0.500000,0.400000,0.180000,0.800000,1,0,67.200996,1.827376,13.064481,0,1.670126,0.222749,15.737472
10,0.500000,0.400000,0.180000,1,1,0,66.428646,1.822355,13.473164,10,1.733215,0.238852,19.839393
10,0.500000,0.500000,0.010000,0,1,0,50.629445,1.704403,10.177265,20,1.029596,0.012667,17.329269
10,0.500000,0.500000,0.010000,0.200000,1,0,50.698966,1.704999,10.181668,0,1.030594,0.013088,10.338720
10,0.500000,0.500000,0.010000,0.400000,1,0,50.719242,1.705173,10.224078,30,1.035197,0.015023,20.904356
10,0.500000,0.500000,0.010000,0.600000,1,0,50.700859,1.705015,10.272801,20,1.040363,0.017185,17.479022
10,0.500000,0.500000,0.010000,0.800000,1,0,50.685079,1.704880,10.149106,10,1.027261,0.011681,13.789274
10,0.500000,0.500000,0.010000,1,1,0,50.713083,1.705120,10.273736,20,1.041539,0.017676,17.485843
10,0.500000,0.500000,0.044000,0,1,0,52.990797,1.724200,10.863365,0,1.145478,0.058987,11.571204
10,0.500000,0.500000,0.044000,0.200000,1,0,52.999727,1.724274,10.830012,0,1.141950,0.057647,11.521779
10,0.500000,0.500000,0.044000,0.400000,1,0,53.156269,1.725554,10.879779,20,1.151030,0.061087,18.612820
10,0.500000,0.500000,0.044000,0.600000,1,0,53.254439,1.726356,11.191685,30,1.181122,0.072295,22.559220
10,0.500000,0.500000,0.044000,0.800000,1,0,53.422293,1.727723,10.998798,10,1.164597,0.066176,15.292908
10,0.500000,0.500000,0.044000,1,1,0,53.017067,1.724416,10.863361,40,1.149055,0.060341,25.587453
10,0.500000,0.500000,0.078000,0,1,0,55.442869,1.743846,11.701090,20,1.285859,0.109193,20.011412
10,0.500000,0.500000,0.078000,0.200000,1,0,56.086133,1.748855,11.644012,20,1.289071,0.110277,19.967336
10,0.500000,0.500000,0.078000,0.400000,1,0,55.185293,1.741823,11.333986,10,1.235853,0.091967,15.937586
10,0.500000,0.500000,0.078000,0.600000,1,0,55.248131,1.742318,11.505688,10,1.265330,0.102204,16.232133
10,0.500000,0.500000,0.078000,0.800000,1,0,55.813508,1.746739,11.954725,10,1.328226,0.123272,16.933989
10,0.500000,0.500000,0.078000,1,1,0,56.001936,1.748203,12.049492,10,1.331976,0.124496,17.043447
10,0.500000,0.500000,0.112000,0,1,0,57.982257,1.763295,12.213476,0,1.397233,0.145269,13.956702
10,0.500000,0.500000,0.112000,0.200000,1,0,58.073260,1.763976,11.928320,30,1.367905,0.136056,24.060993
10,0.500000,0.500000,0.112000,0.400000,1,0,57.900379,1.762681,11.792302,20,1.347359,0.129483,20.346103
10,0.500000,0.500000,0.112000,0.600000,1,0,58.185287,1.764813,12.252950,0,1.404272,0.147451,14.022364
10,0.500000,0.500000,0.112000,0.800000,1,0,58.045895,1.763772,12.111408,30,1.391532,0.143493,24.333325
10,0.500000,0.500000,0.112000,1,1,0,57.677924,1.761010,12.408757,0,1.416327,0.151164,14.222720
10,0.500000,0.500000,0.146000,0,1,0,61.042391,1.785632,12.629895,40,1.503371,0.177066,28.754688
10,0.500000,0.500000,0.146000,0.200000,1,0,61.528318,1.789075,13.138271,20,1.565543,0.194665,22.474252
10,0.500000,0.500000,0.146000,0.400000,1,0,60.858442,1.784321,12.814704,20,1.501999,0.176670,21.934738
10,0.500000,0.500000,0.146000,0.600000,1,0,60.986491,1.785234,13.204066,10,1.573244,0.196796,19.065619
10,0.500000,0.500000,0.146000,0.800000,1,0,60.593390,1.782425,12.634191,20,1.501220,0.176444,21.751522
10,0.500000,0.500000,0.146000,1,1,0,61.733809,1.790523,13.990955,0,1.703839,0.231429,16.768098
10,0.500000,0.500000,0.180000,0,1,0,62.708411,1.797326,13.153312,0,1.612399,0.207473,15.642982
10,0.500000,0.500000,0.180000,0.200000,1,0,63.230494,1.800927,13.339632,30,1.652433,0.218124,26.457118
10,0.500000,0.500000,0.180000,0.400000,1,0,62.271330,1.794288,13.138867,0,1.598481,0.203707,15.583356
10,0.500000,0.500000,0.180000,0.600000,1,0,62.611149,1.796652,13.224845,40,1.626205,0.211175,29.758949
10,0.500000,0.500000,0.180000,0.800000,1,0,63.912935,1.805589,14.310936,30,1.775553,0.249334,27.802941
10,0.500000,0.500000,0.180000,1,1,0,65.781224,1.818102,13.613646,10,1.762834,0.246211,20.068182
11,0,0,0.010000,0,1,0,444.031425,2.647414,13.919687,50,2.207449,0.343891,35.546374
11,0,0,0.010000,0.200000,1,0,454.658610,2.657685,13.819524,60,2.287552,0.359371,39.131976
11,0,0,0.010000,0.400000,1,0,477.267721,2.678762,15.783161,70,2.912004,0.464192,45.853465
11,0,0,0.010000,0.600000,1,0,543.713537,2.735370,16.521753,50,4.088984,0.611615,41.361137
11,0,0,0.010000,0.800000,1,0,605.341387,2.782000,20.671430,60,7.026786,0.846757,51.832511
11,0,0,0.010000,1,1,0,923.619706,2.965493,24.785553,70,18.942398,1.277435,64.614772
11,0,0,0.044000,0,1,0,786742.349413,5.895833,18.965430,30,18.081377,1.257231,44.552208
11,0,0,0.044000,0.200000,1,0,1598966.506344,6.203839,22.431190,30,21.517679,1.332795,48.924735
11,0,0,0.044000,0.400000,1,0,2301819.181564,6.362071,21.092452,30,29.287104,1.466676,49.192569
11,0,0,0.044000,0.600000,1,0,5207233.386722,6.716607,18.531674,30,14.160818,1.151088,42.844734
11,0,0,0.044000,0.800000,1,0,21139787.868107,7.325101,24.101933,40,222.712134,2.347744,66.274860
11,0,0,0.044000,1,1,0,1576068701.196683,9.197575,27.925327,30,88024466.448770,7.944603,133.760567
11,0,0,0.078000,0,1,0,13239186767.444820,10.121861,34.366658,50,46932.593680,4.671475,107.924353
11,0,0,0.078000,0.200000,1,0,18038821743.944588,10.256208,28.977426,40,326460.140620,5.513830,109.143388
11,0,0,0.078000,0.400000,1,0,75490645014.378586,10.877893,29.650188,40,28180136.022510,7.449943,133.049505
11,0,0,0.078000,0.600000,1,0,3057344302970.460938,12.485344,32.357300,10,7791856948.008184,9.891641,135.857300
11,0,0,0.078000,0.800000,1,0,81045690492781.921875,13.908730,34.493229,40,1566943047741.272949,12.195053,148.493229
11,0,0,0.078000,1,1,0,20684929081829204,16.315654,38.675921,40,1600017367507664,15.204125,152.675921
11,0,0,0.112000,0,1,0,32364080538336240,16.510063,39.247182,30,42778063486431.734375,13.631221,149.747182
11,0,0,0.112000,0.200000,1,0,9099285711404158000,18.959007,43.016267,40,1631852145244305.500000,15.212681,157.016267
11,0,0,0.112000,0.400000,1,0,59079961536063910000,19.771440,42.785904,60,201398121771853980,17.304055,163.785904
11,0,0,0.112000,0.600000,1,0,72054752128285500000,19.857663,42.415793,60,2677473339533119500,18.427725,163.415793
11,0,0,0.112000,0.800000,1,0,4.1180501028003725e+22,22.614692,43.568958,40,3.588383070696755e+21,21.554899,157.568958
11,0,0,0.112000,1,1,0,6.749556419571077e+24,24.829275,42.724427,50,5.767418597594165e+23,23.760981,160.224427
11,0,0,0.146000,0,1,0,1.877010609816087e+23,23.273467,43.360417,50,75330555599836940000,19.876971,160.860417
11,0,0,0.146000,0.200000,1,0,1.2864701529167718e+24,24.109400,44.480870,70,2.6223523904812954e+21,21.418691,168.980870
11,0,0,0.146000,0.400000,1,0,1.0948023921239625e+27,27.039336,44.233585,60,2.744560918515377e+25,25.438473,165.233585
11,0,0,0.146000,0.600000,1,0,2.075529212352186e+29,29.317129,45.153058,70,7.86233854525459e+27,27.895552,169.653058
11,0,0,0.146000,0.800000,1,0,1.6913120023465474e+30,30.228224,44.259178,80,1.4971215912467098e+29,29.175257,172.259178
11,0,0,0.146000,1,1,0,4.028068360337872e+33,33.605097,45.054162,80,3.629624920176149e+32,32.559862,173.054162
11,0,0,0.180000,0,1,0,9.752120859324086e+30,30.989099,44.650828,60,5.655713442856421e+27,27.752487,165.650828
11,0,0,0.180000,0.200000,1,0,8.618917901717436e+29,29.935453,45.101094,70,2.7056665812503348e+26,26.432274,169.601094
11,0,0,0.180000,0.400000,1,0,9.018884082610039e+34,34.955153,45.454545,70,3.013471091644379e+32,32.479067,169.954545
11,0,0,0.180000,0.600000,1,0,2.9067526870840777e+38,38.463408,45.373106,80,2.637767944567704e+37,37.421237,173.373106
11,0,0,0.180000,0.800000,1,0,8.23789166775091e+38,38.915816,45.050791,80,7.42247072366763e+37,37.870548,173.050791
11,0,0,0.180000,1,1,0,7.263299526092168e+41,41.861134,45.058091,80,6.545408243646524e+40,40.815937,173.058091
11,0,0.100000,0.010000,0,1,0,64.502968,1.809580,11.758807,30,1.326873,0.122829,23.732758
11,0,0.100000,0.010000,0.200000,1,0,64.882551,1.812128,12.176048,20,1.455810,0.163105,21.133303
11,0,0.100000,0.010000,0.400000,1,0,65.478148,1.816096,12.918998,20,1.641192,0.215159,22.500910
11,0,0.100000,0.010000,0.600000,1,0,65.971697,1.819358,13.436196,50,1.732108,0.238575,33.799096
11,0,0.100000,0.010000,0.800000,1,0,66.447724,1.822480,13.577724,20,1.777320,0.249766,23.574912
11,0,0.100000,0.010000,1,1,0,68.315641,1.834520,16.057241,30,2.183848,0.339222,30.627909
11,0,0.100000,0.044000,0,1,0,415.495260,2.618566,15.883072,20,3.603571,0.556733,29.563869
11,0,0.100000,0.044000,0.200000,1,0,481.282329,2.682400,17.569467,30,4.132035,0.616164,35.463435
11,0,0.100000,0.044000,0.400000,1,0,719.624507,2.857106,19.149817,30,10.018174,1.000789,41.659280
11,0,0.100000,0.044000,0.600000,1,0,1780.593069,3.250565,27.812287,40,51.355124,1.710584,62.339292
11,0,0.100000,0.044000,0.800000,1,0,10083.417623,4.003608,26.917070,30,258.650078,2.412713,66.369621
11,0,0.100000,0.044000,1,1,0,6324468.457358,6.801024,37.856265,70,478841.508535,5.680192,130.518567
11,0,0.100000,0.078000,0,1,0,70124.757925,4.845871,22.670087,50,16.252905,1.210931,54.701259
11,0,0.100000,0.078000,0.200000,1,0,476682.000271,5.678229,26.235208,10,344.620033,2.537341,60.183295
11,0,0.100000,0.078000,0.400000,1,0,4391990.779764,6.642661,27.414044,60,10055.170443,4.002389,96.442717
11,0,0.100000,0.078000,0.600000,1,0,12617159.215465,7.100962,25.868486,30,233751.121986,5.368754,100.793530
11,0,0.100000,0.078000,0.800000,1,0,3905081253.251211,9.591630,31.091145,50,242471919.045746,8.384661,148.591145
11,0,0.100000,0.078000,1,1,0,50431891459601.585938,13.702705,42.211815,40,4257643373735.280273,12.629169,156.211815
11,0,0.100000,0.112000,0,1,0,3408598720.612839,9.532576,36.684855,20,4832860.518987,6.684204,123.895306
11,0,0.100000,0.112000,0.200000,1,0,2370500932.911857,9.374840,32.454789,10,1752043.498501,6.243545,110.877328
11,0,0.100000,0.112000,0.400000,1,0,209845013052.445374,11.321899,34.760410,50,2558436548.782935,9.407975,152.260410
11,0,0.100000,0.112000,0.600000,1,0,550530956988059970,17.740782,40.018126,60,44059796724316940,16.644042,161.018126
11,0,0.100000,0.112000,0.800000,1,0,15669596657365705000,19.195058,43.969901,60,1377738467566784800,18.139167,164.969901
11,0,0.100000,0.112000,1,1,0,647231075883754600000,20.811059,43.792540,80,56687786181728370000,19.753489,171.792540
11,0,0.100000,0.146000,0,1,0,33455649693691600000,19.524469,44.589412,50,2471144705496211000,18.392898,162.089412
11,0,0.100000,0.146000,0.200000,1,0,3.039833970805156e+21,21.482850,45.121225,80,270884246329321130000,20.432784,173.121225
11,0,0.100000,0.146000,0.400000,1,0,39722515118510420000,19.599037,42.040307,60,3176147397432589300,18.501901,163.040307
11,0,0.100000,0.146000,0.600000,1,0,6.593774994844726e+23,23.819134,44.184659,60,5.826788608477534e+22,22.765429,165.184659
11,0,0.100000,0.146000,0.800000,1,0,6.699635994716738e+26,26.826051,43.571552,70,5.838270710757876e+25,25.766284,168.071552
11,0,0.100000,0.146000,1,1,0,1.2516593803678574e+28,28.097486,44.749728,60,1.120228327827123e+27,27.049307,165.749728
11,0,0.100000,0.180000,0,1,0,3.059135599779347e+25,25.485599,44.661450,50,2.449956614443611e+24,24.389158,162.161450
11,0,0.100000,0.180000,0.200000,1,0,4.733799547391665e+27,27.675210,44.930782,80,4.12765156179006e+26,26.615703,172.930782
11,0,0.100000,0.180000,0.400000,1,0,3.7832301335284734e+28,28.577863,45.448193,80,3.438097850239155e+27,27.536318,173.448193
11,0,0.100000,0.180000,0.600000,1,0,1.952458510117885e+32,32.290582,45.055330,90,1.75937324388623e+31,31.245358,176.555330
11,0,0.100000,0.180000,0.800000,1,0,1.0984926987304717e+33,33.040797,45.232703,80,9.93755886483411e+31,31.997280,173.232703
11,0,0.100000,0.180000,1,1,0,2.3164587654615403e+35,35.364825,44.932263,80,2.0816746880274196e+34,34.318413,172.932263
11,0,0.200000,0.010000,0,1,0,56.694014,1.753537,11.312594,10,1.245866,0.095471,15.958251
11,0,0.200000,0.010000,0.200000,1,0,56.742674,1.753910,11.226510,20,1.260902,0.100681,19.434687
11,0,0.200000,0.010000,0.400000,1,0,57.023006,1.756050,12.084249,20,1.376055,0.138636,20.747877
11,0,0.200000,0.010000,0.600000,1,0,57.083371,1.756510,12.089003,50,1.378266,0.139333,31.261001
11,0,0.200000,0.010000,0.800000,1,0,57.123699,1.756816,12.367614,10,1.409012,0.148915,17.654590
11,0,0.200000,0.010000,1,1,0,57.717432,1.761307,13.728293,30,1.584452,0.199879,26.626843
11,0,0.200000,0.044000,0,1,0,97.707883,1.989930,15.797610,20,2.748102,0.439033,28.066004
11,0,0.200000,0.044000,0.200000,1,0,104.451747,2.018916,17.350406,10,3.445303,0.537227,27.297135
11,0,0.200000,0.044000,0.400000,1,0,106.576993,2.027663,18.805929,30,3.738727,0.572724,36.178614
11,0,0.200000,0.044000,0.600000,1,0,122.676667,2.088762,21.211953,20,5.053315,0.703576,36.654870
11,0,0.200000,0.044000,0.800000,1,0,156.309396,2.193985,21.591012,0,6.699987,0.826074,31.503900
11,0,0.200000,0.044000,1,1,0,225.141655,2.352456,28.336766,20,12.755122,1.105685,48.604981
11,0,0.200000,0.078000,0,1,0,288.309135,2.459858,18.126758,0,6.432032,0.808348,27.826936
11,0,0.200000,0.078000,0.200000,1,0,329.570301,2.517948,21.344410,20,11.377221,1.056036,41.016844
11,0,0.200000,0.078000,0.400000,1,0,456.909504,2.659830,22.160347,10,7.304423,0.863586,36.023377
11,0,0.200000,0.078000,0.600000,1,0,12038.269649,4.080564,33.227967,30,760.741352,2.881237,78.302811
11,0,0.200000,0.078000,0.800000,1,0,3224463.040606,6.508457,30.339036,20,195555.828108,5.291271,100.834285
11,0,0.200000,0.078000,1,1,0,3542655051.704580,9.549329,39.640607,70,280865995.371256,8.448499,164.140607
11,0,0.200000,0.112000,0,1,0,7390.159439,3.868654,24.486367,20,44.040281,1.643850,51.212568
11,0,0.200000,0.112000,0.200000,1,0,70228.044972,4.846511,24.098571,30,94.103675,1.973607,58.281850
11,0,0.200000,0.112000,0.400000,1,0,8833680.585253,6.946142,29.965596,10,525146.953029,5.720281,102.108966
11,0,0.200000,0.112000,0.600000,1,0,4193264417.930045,9.622552,40.599987,30,340419073.263009,8.532014,151.099987
11,0,0.200000,0.112000,0.800000,1,0,1760483888323.796387,12.245632,40.903291,50,144019151902.472107,11.158420,158.403291
11,0,0.200000,0.112000,1,1,0,2426915786388541000,18.385055,44.092739,70,214018730230455040,17.330452,168.592739
11,0,0.200000,0.146000,0,1,0,391200216.315019,8.592399,41.362470,20,6925223.123663,6.840434,130.447676
11,0,0.200000,0.146000,0.200000,1,0,12832140580546.244141,13.108299,44.221357,70,1133801748245.990723,12.054537,168.721357
11,0,0.200000,0.146000,0.400000,1,0,3062303056873479,15.486048,44.493851,60,272505784027946.062500,14.435376,165.493851
11,0,0.200000,0.146000,0.600000,1,0,22189282281985316,16.346143,44.374830,60,1969087811578769.750000,15.294265,165.374830
11,0,0.200000,0.146000,0.800000,1,0,4.423911165488731e+21,21.645806,44.251910,60,391533035846006600000,20.592768,165.251910
11,0,0.200000,0.146000,1,1,0,4.277730402696741e+24,24.631213,44.169166,70,3.778875657126841e+23,23.577363,168.669166
11,0,0.200000,0.180000,0,1,0,77653163914374350,16.890159,44.350622,70,6848864508273286,15.835619,168.850622
11,0,0.200000,0.180000,0.200000,1,0,816327452014752300000,20.911864,45.057172,60,73559998924267405000,19.866642,166.057172
11,0,0.200000,0.180000,0.400000,1,0,3.7726782452636393e+21,21.576650,44.832447,70,338275841794678800000,20.529271,169.332447
11,0,0.200000,0.180000,0.600000,1,0,3.436110959493194e+26,26.536067,45.107353,90,3.099877355623043e+25,25.491345,176.607353
11,0,0.200000,0.180000,0.800000,1,0,3.736899579834304e+28,28.572511,45.447976,70,3.3966904352441093e+27,27.531056,169.947976
11,0,0.200000,0.180000,1,1,0,8.071798041293726e+29,29.906970,45.109414,80,7.282281638672891e+28,28.862267,173.109414
11,0,0.300000,0.010000,0,1,0,54.556129,1.736844,11.355306,20,1.234425,0.091465,19.452881
11,0,0.300000,0.010000,0.200000,1,0,54.575426,1.736997,11.316448,0,1.230292,0.090008,12.396545
